timestamp,x,y,z
0,-0.65,9.94,-1.62
10,-0.75,10.07,-1.56
20,-0.76,10.18,-1.59
30,-1.01,10.23,-1.6
40,-1.49,10.27,-1.56
50,-2.16,10.34,-1.37
60,-2.62,10.54,-1.14
70,-2.72,10.68,-0.82
80,-2.8,10.71,-0.89
90,-2.73,10.63,-1.25
100,-2.58,10.58,-1.84
110,-2.6,10.34,-2.34
120,-3.0,10.01,-2.82
130,-3.58,9.56,-2.67
140,-4.49,8.95,-2.19
150,-4.82,8.36,-2.15
160,-4.51,7.95,-1.76
170,-4.02,7.61,-1.26
180,-3.84,7.1,0.13
190,-4.49,6.21,1.51
200,-4.7,5.47,2.52
210,-5.17,4.66,3.51
220,-6.22,3.94,4.55
230,-7.46,3.27,5.53
240,-8.26,2.46,6.53
250,-8.32,1.89,7.14
260,-7.98,1.4,7.35
270,-7.42,1.07,7.31
280,-6.75,0.6,7.21
290,-6.24,0.08,7.06
300,-5.95,-0.27,6.75
310,-6.01,-0.57,6.41
320,-6.66,-0.8,6.11
330,-7.76,-1.29,6.21
340,-8.7,-1.59,6.05
350,-8.97,-1.81,5.68
360,-8.65,-2.22,5.61
370,-7.82,-2.28,4.82
380,-7.18,-2.25,4.68
390,-7.53,-2.45,4.47
400,-8.22,-2.59,4.12
410,-9.3,-2.99,3.99
420,-10.0,-3.48,4.09
430,-10.54,-3.91,4.62
440,-9.85,-4.28,5.38
450,-8.89,-5.07,7.61
460,-8.76,-6.56,10.24
470,-7.91,-8.79,13.32
480,-6.67,-11.96,15.26
490,-2.51,-17.14,14.51
500,3.79,-22.58,8.26
510,8.49,-27.07,-2.96
520,7.07,-31.11,-14.74
530,5.4,-34.31,-25.25
540,6.43,-33.77,-36.32
550,5.53,-32.44,-49.84
560,-1.95,-29.28,-61.35
570,-11.4,-22.77,-72.13
580,-19.03,-17.13,-77.47
590,-22.69,-14.25,-74.18
600,-20.13,-13.63,-61.46
610,-16.18,-14.02,-48.44
620,-12.33,-13.77,-37.91
630,-8.29,-12.78,-30.38
640,-5.25,-11.55,-26.52
650,-3.65,-9.99,-25.73
660,-4.1,-8.95,-26.43
670,-5.65,-8.35,-28.83
680,-9.23,-8.92,-31.93
690,-11.88,-11.2,-33.48
700,-12.55,-14.37,-32.47
710,-12.04,-18.43,-29.41
720,-9.51,-22.08,-25.19
730,-7.73,-25.51,-19.66
740,-7.21,-27.81,-11.73
750,-5.04,-27.25,-3.31
760,-3.21,-24.17,4.48
770,-3.66,-19.18,11.58
780,-4.68,-14.44,18.67
790,-5.07,-9.77,22.81
800,-4.05,-6.37,21.88
810,-1.33,-4.09,18.8
820,0.99,-2.75,15.24
830,2.21,-1.92,12.5
840,3.1,-1.24,11.82
850,3.11,-0.8,12.39
860,3.55,-0.34,13.52
870,3.5,0.19,14.3
880,2.74,0.67,14.61
890,1.77,1.18,14.13
900,1.47,1.82,12.78
910,1.27,2.64,11.2
920,1.12,3.2,9.55
930,1.1,3.62,8.04
940,1.39,4.26,6.34
950,1.55,4.87,4.56
960,1.49,5.45,3.42
970,1.46,6.03,2.97
980,1.04,6.4,3.09
990,0.59,6.8,3.19
1000,0.18,7.09,3.36
