timestamp,x,y,z
0,3.83,9.31,0.39
10,3.85,9.27,0.49
20,3.83,9.25,0.25
30,3.59,9.25,0.05
40,3.28,9.21,-0.01
50,3.06,9.22,0.07
60,2.9,9.17,0.23
70,2.87,9.18,0.3
80,2.78,9.16,0.34
90,2.73,9.16,0.42
100,2.63,9.17,0.45
110,2.6,9.16,0.56
120,2.69,9.14,0.74
130,2.9,9.1,1.11
140,3.1,9.03,1.36
150,3.58,9.17,1.13
160,3.84,9.2,0.67
170,4.03,9.18,0.36
180,4.31,9.15,0.51
190,4.51,9.05,0.86
200,4.87,9.07,0.94
210,4.51,9.05,0.26
220,4.24,9.01,-0.28
230,4.12,8.94,-0.36
240,3.85,8.87,-0.66
250,3.57,8.8,-0.92
260,3.53,8.64,-1.24
270,3.41,8.52,-1.59
280,3.46,8.45,-1.62
290,3.54,8.28,-1.75
300,3.51,8.18,-2.19
310,3.38,7.95,-2.72
320,2.99,7.71,-3.35
330,2.46,7.5,-3.95
340,2.12,7.24,-4.53
350,2.17,7.07,-5.03
360,2.03,7.0,-5.85
370,1.49,6.82,-6.89
380,0.87,6.48,-8.94
390,0.24,6.1,-11.31
400,-0.74,5.42,-13.13
410,-1.27,4.65,-16.02
420,-1.78,2.57,-20.61
430,-3.2,0.34,-22.72
440,-5.28,-2.41,-19.51
450,-6.75,-5.48,-13.33
460,-6.86,-7.76,-7.78
470,-5.76,-9.84,-5.26
480,-4.02,-12.12,-3.54
490,-1.64,-13.9,-1.7
500,1.1,-15.23,-4.11
510,3.2,-16.48,-2.55
520,4.21,-17.3,4.41
530,5.12,-16.01,11.73
540,7.17,-14.76,18.81
550,10.84,-12.28,26.67
560,14.68,-11.23,34.95
570,21.61,-10.39,36.85
580,26.03,-7.81,27.95
590,23.8,-6.55,15.42
600,17.43,-7.07,6.28
610,11.59,-7.74,2.77
620,6.11,-9.19,1.93
630,2.92,-9.21,7.05
640,3.51,-9.85,13.18
650,5.67,-11.08,18.03
660,7.95,-12.4,22.22
670,9.43,-12.93,22.81
680,11.1,-12.81,19.87
690,13.13,-12.14,16.23
700,14.36,-11.53,14.43
710,14.82,-11.03,14.88
720,15.23,-10.36,15.74
730,14.56,-9.78,16.54
740,12.97,-9.61,18.68
750,12.64,-8.95,21.28
760,14.23,-8.45,22.86
770,16.47,-8.57,24.12
780,15.55,-9.4,24.31
790,20.91,-10.31,23.26
800,23.35,-12.46,20.95
810,23.21,-15.08,17.78
820,25.4,-18.09,15.06
830,24.11,-23.03,15.63
840,20.94,-28.01,13.31
850,12.0,-32.81,9.22
860,-0.38,-33.67,2.91
870,-11.3,-29.16,-4.78
880,-17.99,-20.12,-12.51
890,-20.05,-11.29,-15.39
900,-18.06,-4.72,-12.83
910,-16.04,-0.36,-9.93
920,-14.2,2.31,-8.82
930,-13.29,4.16,-8.77
940,-12.86,5.43,-8.23
950,-10.97,6.35,-6.5
960,-7.96,6.94,-4.25
970,-5.66,7.19,-2.3
980,-4.67,7.62,-1.55
990,-3.73,7.81,-1.78
1000,-3.01,8.11,-1.98
