timestamp,x,y,z
0,3.92,6.96,-5.28
10,3.8,6.99,-5.12
20,3.82,7.03,-5.0
30,4.01,7.13,-4.75
40,4.24,7.21,-4.5
50,4.5,7.28,-4.24
60,4.64,7.37,-4.25
70,4.42,7.35,-4.68
80,4.25,7.39,-5.37
90,4.3,7.55,-5.86
100,4.86,7.66,-6.95
110,5.98,7.82,-8.28
120,6.98,8.03,-9.42
130,7.33,7.89,-10.41
140,7.08,7.5,-10.86
150,6.81,7.24,-10.81
160,6.53,7.08,-10.79
170,6.18,6.77,-11.03
180,5.79,6.24,-10.72
190,4.96,5.6,-9.61
200,3.52,5.07,-8.25
210,2.01,4.71,-7.37
220,0.6,4.47,-6.81
230,-0.72,4.34,-6.51
240,-2.08,4.26,-6.4
250,-3.98,4.04,-6.57
260,-6.21,3.59,-6.75
270,-7.74,3.1,-6.26
280,-9.07,2.5,-5.69
290,-9.88,2.1,-4.46
300,-11.12,1.56,-3.42
310,-12.29,0.85,-2.24
320,-13.1,0.31,-1.08
330,-14.06,-0.56,1.9
340,-16.0,-1.83,3.11
350,-17.98,-3.65,5.13
360,-18.46,-5.69,6.2
370,-17.5,-7.79,6.67
380,-15.98,-9.75,7.09
390,-13.91,-11.34,6.71
400,-10.59,-13.44,6.12
410,-8.33,-14.8,5.41
420,-6.02,-17.34,4.29
430,-2.86,-20.34,1.1
440,0.66,-22.73,-1.96
450,7.12,-25.0,-6.11
460,13.56,-24.75,-10.79
470,18.58,-22.98,-18.27
480,23.04,-19.8,-30.18
490,23.17,-16.23,-40.77
500,21.6,-13.45,-46.41
510,22.22,-10.97,-46.96
520,22.19,-9.52,-43.52
530,20.88,-9.18,-39.25
540,20.68,-8.63,-35.96
550,21.54,-7.95,-32.4
560,22.72,-6.96,-29.6
570,23.14,-5.96,-27.36
580,22.0,-5.09,-25.54
590,19.74,-4.34,-24.54
600,17.46,-3.87,-24.32
610,15.58,-3.85,-24.42
620,14.77,-4.02,-24.52
630,14.06,-4.37,-24.3
640,12.88,-4.78,-24.22
650,11.24,-5.63,-23.42
660,9.24,-6.82,-21.25
670,7.08,-7.76,-18.13
680,3.4,-8.69,-13.59
690,1.74,-8.45,-10.87
700,0.56,-7.97,-8.44
710,-0.45,-7.63,-5.14
720,-1.57,-7.05,-2.96
730,-1.24,-5.96,-0.61
740,-2.03,-5.18,1.71
750,-4.07,-4.57,4.36
760,-4.75,-3.7,6.62
770,-4.1,-2.53,7.34
780,-3.5,-1.34,6.82
790,-2.94,-0.43,6.51
800,-2.49,0.34,6.64
810,-2.01,1.09,6.15
820,-0.68,2.02,4.66
830,0.15,2.63,2.53
840,0.11,3.28,2.0
850,0.46,3.53,2.87
860,1.05,3.68,5.39
870,2.06,3.82,6.32
880,2.9,4.44,5.6
890,2.89,4.71,4.55
900,3.22,5.28,3.44
910,4.13,5.72,1.83
920,4.92,6.22,0.09
930,4.98,6.54,-0.47
940,4.38,6.34,-0.85
950,4.28,6.52,-0.46
960,4.53,6.6,-0.09
970,4.48,6.9,0.26
980,4.12,7.16,-0.22
990,3.92,7.3,-0.98
1000,3.96,7.51,-1.44
