timestamp,x,y,z
0,1.36,4.93,8.1
10,1.27,4.9,7.99
20,1.21,4.9,7.97
30,1.2,4.9,8.0
40,1.28,4.87,8.09
50,1.2,4.85,8.12
60,1.29,4.83,8.04
70,1.39,4.92,8.0
80,1.24,5.08,8.21
90,1.1,5.23,8.47
100,1.14,5.28,8.61
110,1.25,5.24,8.62
120,1.3,5.23,8.55
130,1.41,5.24,8.56
140,1.63,5.22,8.62
150,1.85,5.18,8.67
160,2.15,5.17,8.85
170,2.41,5.23,9.26
180,2.94,5.22,9.35
190,3.62,5.14,8.98
200,3.82,5.09,8.05
210,4.15,4.93,7.15
220,5.12,4.9,6.26
230,6.31,4.47,4.39
240,8.23,3.82,2.41
250,8.78,3.24,0.54
260,8.11,2.77,-0.82
270,7.19,2.61,-0.92
280,5.92,2.29,-1.21
290,4.77,1.92,-1.91
300,3.76,1.48,-2.59
310,3.17,1.09,-3.13
320,2.99,0.87,-3.62
330,2.62,0.66,-4.01
340,2.59,-0.2,-4.61
350,2.76,-0.26,-5.07
360,2.83,-0.7,-5.06
370,3.18,-1.02,-4.3
380,3.45,-1.19,-2.89
390,3.5,-1.29,-1.02
400,3.07,-1.44,0.83
410,2.0,-1.71,2.81
420,1.15,-2.11,5.51
430,0.38,-2.36,8.93
440,-0.31,-2.26,13.29
450,-0.46,-2.03,17.41
460,-0.61,-1.91,20.71
470,-1.85,-1.22,23.46
480,-4.07,-0.32,25.34
490,-7.1,-0.34,26.94
500,-9.27,0.41,27.18
510,-10.28,0.85,27.08
520,-10.71,1.22,26.95
530,-10.54,1.64,26.68
540,-10.31,2.0,27.0
550,-9.88,2.29,27.84
560,-9.47,2.28,28.97
570,-9.11,2.16,30.34
580,-8.22,1.97,31.95
590,-7.26,1.69,32.98
600,-6.6,1.35,32.68
610,-6.16,0.79,31.24
620,-5.68,0.16,29.11
630,-5.45,-0.37,26.82
640,-5.43,-0.97,24.69
650,-5.01,-1.48,22.15
660,-4.51,-1.87,19.51
670,-4.04,-2.27,16.72
680,-3.41,-2.49,13.88
690,-2.88,-2.33,11.34
700,-2.31,-2.4,9.03
710,-1.75,-2.15,6.64
720,-1.27,-1.91,4.41
730,-0.78,-1.68,2.41
740,-0.61,-1.36,0.35
750,-0.51,-0.86,-1.46
760,-0.45,-0.39,-2.31
770,-0.52,0.04,-2.91
780,-0.77,0.25,-3.41
790,-0.79,0.54,-3.57
800,-0.59,0.88,-3.49
810,-0.44,1.12,-3.46
820,-0.06,1.42,-3.49
830,0.33,1.73,-3.05
840,0.84,2.05,-2.36
850,1.24,2.3,-2.19
860,1.36,2.59,-1.92
870,1.3,2.83,-1.38
880,1.17,3.12,-0.91
890,0.98,3.54,-0.07
900,0.94,3.94,0.96
910,1.06,4.22,1.72
920,1.23,4.52,2.29
930,1.48,4.78,3.06
940,1.58,5.1,3.92
950,1.36,5.37,4.8
960,1.3,5.6,5.47
970,1.18,5.8,5.85
980,1.1,5.95,5.99
990,1.14,6.17,6.08
1000,1.12,6.24,6.3
