timestamp,x,y,z
0,-4.59,5.03,-4.98
10,-4.43,4.58,-4.36
20,-4.47,4.03,-3.46
30,-5.43,3.4,-2.2
40,-7.35,2.47,-0.2
50,-9.14,1.13,3.33
60,-10.37,-0.98,8.26
70,-11.16,-3.45,14.09
80,-10.79,-6.07,19.67
90,-8.07,-8.78,21.65
100,-3.62,-11.7,18.94
110,-0.11,-14.48,12.97
120,0.47,-17.48,8.53
130,-0.15,-20.0,4.98
140,-0.73,-22.93,0.98
150,0.39,-25.31,-2.11
160,3.64,-27.32,-4.36
170,7.3,-28.37,-6.91
180,10.59,-28.87,-9.43
190,12.96,-27.88,-12.4
200,13.86,-26.9,-18.98
210,13.21,-24.74,-25.85
220,11.7,-21.53,-32.06
230,9.87,-17.95,-37.78
240,4.41,-15.85,-41.47
250,-2.39,-14.71,-45.0
260,-3.96,-15.17,-43.89
270,-5.9,-17.51,-33.83
280,-7.49,-20.26,-26.68
290,-6.8,-21.7,-24.41
300,-5.33,-21.82,-25.01
310,-3.98,-21.01,-26.68
320,-3.15,-20.14,-28.83
330,-2.0,-19.61,-32.65
340,-1.92,-20.4,-38.32
350,-2.81,-23.29,-43.39
360,-5.16,-28.65,-45.26
370,-7.71,-35.47,-43.9
380,-8.19,-43.43,-39.28
390,-5.29,-50.23,-31.21
400,2.02,-54.04,-20.86
410,11.49,-53.29,-10.83
420,17.72,-47.6,-3.37
430,17.8,-40.03,1.05
440,14.11,-33.05,3.38
450,10.45,-27.89,5.28
460,7.32,-24.23,9.77
470,6.6,-19.38,18.03
480,7.92,-13.71,24.07
490,7.7,-9.11,26.25
500,5.79,-5.73,27.5
510,3.96,-3.69,27.2
520,2.59,-1.8,25.82
530,2.87,-0.1,20.95
540,2.34,1.23,14.48
550,1.99,2.51,9.83
560,1.92,3.59,6.61
570,1.52,4.25,6.79
580,0.64,4.52,9.43
590,-0.11,4.95,11.72
600,-0.89,5.63,12.38
610,-1.7,6.26,11.33
620,-2.25,6.96,9.62
630,-2.67,7.59,7.85
640,-2.54,8.12,4.91
650,-2.38,8.8,1.23
660,-2.73,9.56,-2.03
670,-3.19,9.97,-2.89
680,-3.43,10.35,-4.89
690,-2.74,11.08,-7.06
700,-2.28,11.3,-6.08
710,-2.49,10.93,-3.76
720,-2.28,10.58,-2.31
730,-2.22,10.21,-1.9
740,-2.26,9.91,-1.77
750,-1.74,9.67,-2.46
760,-1.43,9.66,-3.63
770,-1.54,9.72,-4.74
780,-1.41,9.63,-5.23
790,-1.12,9.56,-4.86
800,-0.85,9.56,-3.8
810,-0.46,9.46,-2.42
820,-0.14,9.33,-1.26
830,-0.08,9.29,-0.63
840,0.0,9.27,-0.48
850,0.03,9.23,-0.93
860,-0.13,9.28,-1.91
870,-0.56,9.31,-2.94
880,-0.78,9.35,-3.7
890,-1.19,9.36,-4.05
900,-1.44,9.37,-4.06
910,-1.34,9.38,-3.67
920,-1.21,9.34,-3.22
930,-1.34,9.28,-2.7
940,-1.35,9.23,-2.35
950,-1.27,9.18,-2.28
960,-1.33,9.19,-2.65
970,-1.3,9.2,-3.15
980,-1.26,9.25,-3.53
990,-1.31,9.22,-3.67
1000,-1.43,9.15,-3.68
