timestamp,x,y,z
0,-4.93,6.81,-4.71
10,-4.72,6.85,-4.49
20,-4.6,6.94,-4.36
30,-4.57,6.98,-4.46
40,-4.44,7.03,-4.53
50,-4.48,7.07,-4.49
60,-4.56,7.07,-4.36
70,-4.45,7.14,-4.53
80,-4.42,7.25,-4.8
90,-4.46,7.3,-4.87
100,-4.34,7.36,-4.98
110,-4.19,7.41,-5.07
120,-4.11,7.46,-5.15
130,-4.11,7.45,-5.26
140,-3.91,7.48,-5.27
150,-3.8,7.48,-5.14
160,-3.85,7.45,-4.9
170,-3.73,7.45,-4.78
180,-3.51,7.5,-4.85
190,-3.45,7.55,-4.93
200,-3.37,7.6,-5.07
210,-3.38,7.67,-5.22
220,-3.35,7.64,-5.28
230,-3.37,7.73,-5.51
240,-3.41,7.81,-5.88
250,-3.29,7.9,-6.11
260,-3.29,7.93,-6.16
270,-3.3,7.92,-6.04
280,-3.42,7.89,-5.88
290,-3.58,7.85,-5.49
300,-3.77,7.77,-5.04
310,-3.85,7.7,-4.63
320,-3.85,7.69,-4.48
330,-3.83,7.64,-4.29
340,-3.89,7.58,-4.05
350,-3.94,7.52,-3.99
360,-3.86,7.35,-3.69
370,-3.77,7.1,-3.2
380,-3.74,6.79,-2.84
390,-3.89,6.41,-2.54
400,-4.1,5.91,-1.37
410,-4.87,4.92,1.16
420,-5.86,3.8,4.81
430,-7.01,2.6,9.2
440,-8.28,1.26,13.14
450,-10.47,-0.77,17.45
460,-14.46,-4.95,27.3
470,-16.23,-6.04,23.74
480,-16.94,-9.58,27.5
490,-15.33,-14.55,30.11
500,-10.66,-17.59,24.26
510,-4.98,-21.12,21.8
520,-1.86,-25.63,21.4
530,-0.22,-32.32,19.77
540,3.24,-40.14,15.38
550,8.14,-47.35,7.57
560,13.27,-53.31,-3.74
570,17.63,-53.37,-16.61
580,21.59,-50.22,-30.85
590,20.56,-40.36,-50.72
600,12.07,-27.94,-71.33
610,4.33,-18.64,-78.45
620,2.07,-16.45,-67.27
630,-0.02,-18.95,-48.9
640,-0.57,-19.88,-39.58
650,-0.22,-21.76,-28.54
660,0.36,-21.27,-29.68
670,1.8,-19.27,-40.03
680,1.04,-16.75,-52.07
690,-2.69,-16.08,-62.03
700,-8.86,-19.63,-65.14
710,-14.94,-26.92,-61.63
720,-16.54,-35.41,-54.21
730,-12.88,-43.73,-43.03
740,-7.91,-48.03,-31.42
750,-0.6,-46.83,-20.46
760,4.61,-42.74,-12.09
770,7.31,-37.86,-6.96
780,9.82,-32.7,-3.8
790,11.29,-29.24,0.39
800,10.45,-26.83,4.83
810,9.45,-24.18,11.39
820,9.43,-20.51,18.84
830,10.05,-16.6,26.66
840,11.69,-11.6,21.05
850,11.13,-9.23,18.31
860,9.28,-7.64,16.62
870,9.18,-5.65,16.06
880,8.64,-5.08,14.76
890,6.56,-4.3,14.83
900,4.58,-3.35,16.24
910,3.76,-2.12,17.86
920,3.11,-0.79,19.37
930,2.54,0.65,20.33
940,1.57,1.94,20.07
950,0.89,2.87,19.39
960,0.52,3.81,18.01
970,0.07,4.8,15.43
980,-0.31,5.88,12.24
990,-0.74,6.94,9.31
1000,-1.39,7.82,6.68
