timestamp,x,y,z
0,-0.1,8.09,-4.66
10,-0.04,8.15,-4.86
20,0.13,8.25,-4.95
30,0.35,8.32,-4.98
40,0.31,8.4,-5.02
50,0.29,8.44,-5.1
60,0.4,8.51,-4.94
70,0.46,8.59,-4.85
80,0.45,8.71,-5.0
90,0.53,8.79,-5.16
100,0.72,8.92,-5.2
110,0.96,9.1,-5.29
120,1.25,9.26,-5.51
130,1.53,9.3,-5.73
140,1.7,9.38,-5.73
150,1.95,9.46,-5.8
160,2.11,9.51,-5.99
170,2.09,9.6,-6.2
180,2.14,9.58,-6.27
190,2.12,9.57,-6.16
200,2.07,9.55,-5.92
210,1.99,9.53,-5.74
220,1.81,9.35,-5.45
230,1.48,9.11,-4.94
240,1.47,8.87,-4.57
250,1.54,8.65,-4.47
260,1.42,8.42,-4.72
270,1.22,8.24,-5.47
280,0.89,8.0,-6.46
290,0.52,7.8,-7.39
300,0.06,7.56,-7.98
310,-0.77,7.07,-7.87
320,-1.67,6.52,-6.96
330,-2.51,5.87,-5.5
340,-2.91,5.19,-3.77
350,-3.06,4.48,-1.98
360,-3.36,3.85,-0.6
370,-3.84,3.23,0.35
380,-4.1,2.56,0.99
390,-4.58,1.75,1.02
400,-6.0,0.7,0.64
410,-8.62,-0.68,0.77
420,-11.65,-2.35,2.35
430,-12.77,-4.12,2.13
440,-15.38,-9.24,31.71
450,-21.72,-12.56,22.1
460,-23.18,-13.26,23.65
470,-24.91,-14.62,23.73
480,-23.73,-18.27,23.88
490,-18.02,-22.14,24.74
500,-11.1,-26.38,21.47
510,-9.5,-32.79,18.16
520,-4.71,-39.57,13.86
530,-0.71,-49.39,9.87
540,5.11,-59.46,6.72
550,7.47,-68.41,-2.66
560,16.24,-73.05,-13.97
570,24.19,-71.04,-29.55
580,24.25,-60.22,-48.21
590,16.06,-46.77,-69.37
600,5.46,-34.66,-78.45
610,-2.65,-26.8,-78.45
620,-4.78,-25.77,-59.16
630,-9.59,-25.91,-44.97
640,-12.87,-23.64,-37.15
650,-11.17,-21.1,-35.63
660,-10.02,-19.26,-39.06
670,-7.08,-17.98,-44.7
680,-2.89,-17.4,-48.13
690,-1.29,-17.48,-51.14
700,2.74,-19.89,-43.17
710,0.34,-21.49,-38.45
720,-1.98,-25.54,-34.06
730,-5.34,-26.36,-28.48
740,-5.36,-26.53,-22.49
750,-7.24,-26.38,-19.66
760,-8.1,-26.42,-14.83
770,-4.77,-25.49,-9.69
780,-1.51,-24.05,-5.1
790,-3.84,-22.75,1.69
800,-6.0,-21.22,10.01
810,-6.03,-18.18,17.45
820,-4.27,-13.59,22.36
830,-4.57,-9.73,24.41
840,-4.73,-6.97,23.8
850,-2.68,-4.6,19.31
860,1.11,-2.97,12.42
870,4.32,-1.87,6.58
880,5.33,-0.88,2.24
890,4.57,-0.46,0.31
900,3.76,-0.11,2.06
910,4.42,0.3,5.73
920,5.58,1.05,7.98
930,6.21,2.08,7.54
940,7.03,3.0,5.09
950,8.04,4.14,1.04
960,7.84,5.13,-3.1
970,6.61,5.89,-6.05
980,5.12,6.41,-7.41
990,3.7,6.67,-7.53
1000,3.48,6.78,-5.55
