timestamp,x,y,z
0,-0.38,8.76,-6.84
10,-0.49,8.7,-6.67
20,-0.69,8.62,-6.52
30,-0.61,8.55,-6.53
40,-0.49,8.42,-6.34
50,-0.58,8.25,-6.07
60,-0.76,8.12,-5.82
70,-1.23,7.89,-5.75
80,-1.76,7.62,-5.59
90,-2.05,7.44,-5.49
100,-1.98,7.22,-5.39
110,-1.64,7.01,-5.23
120,-1.1,6.58,-4.95
130,-0.7,6.0,-4.56
140,-0.85,5.37,-4.19
150,-1.26,4.71,-3.67
160,-1.63,4.07,-2.97
170,-2.29,3.18,-2.16
180,-4.12,2.33,-1.15
190,-6.49,1.39,0.15
200,-7.94,0.55,1.6
210,-8.73,-0.2,2.46
220,-9.89,-0.95,3.93
230,-12.43,-1.95,6.45
240,-15.92,-3.42,11.27
250,-18.79,-5.54,18.17
260,-20.45,-7.32,24.64
270,-22.47,-10.13,30.19
280,-24.19,-12.94,32.79
290,-23.81,-17.52,29.63
300,-20.78,-22.73,22.91
310,-16.14,-26.14,14.82
320,-12.76,-29.31,6.9
330,-10.51,-32.9,0.35
340,-6.38,-37.31,-3.99
350,0.04,-40.98,-8.25
360,6.98,-43.16,-15.28
370,11.4,-44.92,-23.46
380,13.33,-43.76,-35.34
390,16.62,-39.32,-50.14
400,20.44,-32.93,-64.72
410,20.91,-25.19,-78.45
420,17.31,-19.36,-78.45
430,11.71,-18.28,-71.82
440,5.64,-18.15,-59.36
450,0.71,-18.57,-48.77
460,-1.27,-17.91,-39.38
470,0.17,-15.63,-33.29
480,3.96,-12.8,-33.02
490,8.79,-10.29,-38.13
500,10.42,-9.79,-42.79
510,8.71,-12.41,-42.62
520,5.83,-16.7,-38.68
530,3.28,-21.21,-31.55
540,2.46,-23.92,-23.96
550,3.26,-25.91,-17.1
560,5.56,-25.2,-12.22
570,4.62,-25.15,-7.24
580,1.84,-24.84,0.83
590,-0.96,-22.0,10.19
600,-2.83,-17.55,17.61
610,-3.79,-12.91,22.18
620,-4.81,-9.06,22.96
630,-5.06,-5.93,20.84
640,-4.38,-4.01,18.25
650,-4.13,-2.76,16.0
660,-3.62,-1.9,14.12
670,-2.45,-1.27,12.66
680,-1.25,-0.8,10.85
690,-0.51,-0.34,9.13
700,-0.45,0.26,7.91
710,-0.91,0.79,6.82
720,-1.5,1.3,6.42
730,-2.31,1.86,6.4
740,-3.1,2.54,6.23
750,-3.57,3.32,6.0
760,-3.95,4.01,5.64
770,-4.02,4.65,4.88
780,-4.01,5.31,3.7
790,-4.18,5.87,2.67
800,-4.17,6.55,1.93
810,-4.35,7.24,1.36
820,-4.5,7.97,1.02
830,-4.13,8.71,0.71
840,-3.86,9.22,0.9
850,-3.72,9.54,0.76
860,-3.26,9.99,-0.2
870,-2.74,10.28,-1.17
880,-2.75,10.45,-2.0
890,-2.79,10.54,-2.43
900,-2.49,10.48,-2.36
910,-2.18,10.39,-2.04
920,-2.05,10.32,-1.81
930,-1.73,10.17,-1.31
940,-1.54,10.01,-0.85
950,-1.19,9.94,-0.83
960,-0.85,9.82,-0.75
970,-0.57,9.74,-0.96
980,-0.65,9.69,-1.32
990,-0.8,9.6,-1.57
1000,-0.52,9.49,-1.65
