timestamp,x,y,z
0,3.54,4.79,-6.21
10,3.99,5.0,-6.19
20,3.98,5.04,-6.45
30,3.79,5.07,-6.78
40,3.72,5.16,-6.73
50,3.45,5.11,-6.53
60,3.15,5.26,-6.44
70,2.99,5.61,-6.77
80,3.03,5.95,-7.08
90,3.09,6.21,-7.23
100,3.31,6.44,-7.65
110,3.4,6.65,-8.21
120,3.19,6.54,-8.35
130,3.14,6.48,-8.1
140,2.86,6.53,-8.16
150,2.36,6.6,-8.32
160,2.11,6.39,-8.04
170,1.81,6.17,-7.84
180,1.43,5.94,-7.64
190,1.44,5.78,-7.93
200,2.75,5.74,-7.67
210,1.03,5.05,-7.54
220,0.76,4.82,-7.92
230,0.82,4.34,-7.73
240,-0.55,3.66,-7.02
250,-1.87,3.22,-6.69
260,-2.94,2.57,-6.3
270,-4.61,1.78,-5.13
280,-6.48,0.3,-3.58
290,-8.62,-0.76,-0.98
300,-10.61,-1.93,1.52
310,-12.39,-3.0,3.42
320,-14.07,-4.0,5.54
330,-16.5,-5.35,7.74
340,-19.45,-6.79,9.15
350,-23.16,-8.26,9.69
360,-27.36,-11.23,11.11
370,-29.98,-15.46,14.31
380,-28.12,-21.91,17.42
390,-23.59,-28.1,20.63
400,-18.62,-34.45,20.28
410,-13.03,-42.42,15.74
420,-8.29,-48.48,11.17
430,-2.88,-56.63,7.14
440,5.68,-64.49,-0.18
450,20.9,-63.93,-18.13
460,36.04,-52.95,-37.45
470,41.51,-42.67,-52.94
480,28.82,-37.56,-67.41
490,24.55,-29.66,-74.1
500,21.75,-25.07,-65.82
510,14.99,-23.32,-58.83
520,9.76,-21.1,-55.97
530,7.84,-17.28,-56.04
540,7.48,-14.54,-56.22
550,7.52,-13.4,-55.56
560,6.96,-14.17,-52.41
570,5.99,-14.34,-48.28
580,4.96,-14.43,-45.99
590,3.17,-16.35,-43.24
600,1.41,-19.54,-39.41
610,-0.84,-23.29,-34.1
620,-1.23,-25.18,-29.35
630,-1.7,-27.75,-22.61
640,-3.51,-29.61,-13.91
650,-3.05,-29.64,-6.4
660,-2.33,-28.28,5.42
670,-2.4,-23.66,9.14
680,-4.01,-21.59,10.37
690,-5.99,-19.81,11.94
700,-7.13,-18.21,15.5
710,-7.92,-17.01,21.78
720,-10.02,-15.01,26.36
730,-8.89,-10.9,24.56
740,-5.75,-7.68,20.9
750,-3.17,-4.65,16.87
760,-0.93,-3.64,15.8
770,1.11,-1.9,13.29
780,4.53,0.01,9.23
790,6.61,1.64,6.03
800,7.21,2.83,5.07
810,7.16,3.8,3.42
820,7.01,5.15,0.19
830,7.85,6.43,-1.68
840,9.24,7.55,-1.93
850,9.85,8.55,-1.94
860,10.14,9.35,-2.29
870,9.48,9.87,-3.24
880,7.93,10.02,-4.15
890,7.02,10.15,-4.11
900,6.82,10.24,-2.77
910,6.59,10.27,-0.82
920,6.3,10.07,0.73
930,5.82,10.06,1.35
940,5.41,9.79,0.73
950,4.61,9.56,0.13
960,3.94,9.29,0.16
970,3.59,9.16,0.49
980,2.96,9.11,0.73
990,2.72,9.17,0.4
1000,2.82,8.8,2.16
