timestamp,x,y,z
0,6.66,3.84,-6.74
10,6.8,3.92,-6.56
20,6.82,3.95,-6.38
30,6.66,4.01,-6.11
40,6.6,4.08,-5.86
50,6.51,4.09,-5.53
60,6.57,4.19,-5.09
70,6.93,4.26,-4.76
80,7.63,4.21,-4.59
90,8.17,4.17,-4.43
100,8.77,4.05,-4.53
110,9.59,4.05,-4.67
120,10.07,4.04,-5.07
130,10.57,4.13,-6.08
140,10.57,4.3,-7.7
150,9.81,4.42,-9.67
160,8.45,4.53,-11.72
170,7.69,4.89,-13.5
180,7.16,5.27,-15.11
190,6.53,5.6,-16.97
200,5.85,5.97,-19.01
210,4.84,5.89,-20.31
220,4.11,5.4,-19.22
230,3.31,4.95,-16.44
240,2.95,4.62,-11.73
250,2.04,4.53,-10.82
260,2.37,4.99,-10.26
270,2.53,5.41,-11.0
280,2.36,5.58,-11.74
290,2.08,5.38,-11.83
300,1.73,4.92,-10.57
310,1.29,4.42,-8.78
320,0.98,3.71,-6.24
330,0.77,3.35,-3.83
340,1.03,3.14,-2.54
350,1.02,3.1,-2.47
360,0.7,2.89,-2.5
370,0.63,2.69,-2.2
380,0.19,2.5,-1.93
390,-0.2,2.44,-2.08
400,-0.32,2.39,-2.31
410,-0.53,2.22,-2.12
420,-0.75,1.84,-1.4
430,-0.79,1.33,-0.5
440,-1.75,0.77,-0.18
450,-2.38,0.55,-0.05
460,-2.79,0.44,0.05
470,-3.12,0.17,0.3
480,-3.88,-0.17,0.7
490,-4.59,-0.52,1.17
500,-4.87,-0.9,1.69
510,-6.12,-1.23,1.91
520,-8.34,-1.57,2.43
530,-10.42,-2.02,3.6
540,-10.99,-2.49,5.31
550,-13.77,-3.45,5.84
560,-17.66,-4.52,5.77
570,-22.39,-6.17,5.61
580,-23.65,-8.44,5.29
590,-21.96,-11.56,5.59
600,-19.96,-15.95,7.83
610,-17.83,-21.5,11.73
620,-14.06,-27.89,15.73
630,-7.69,-36.76,17.6
640,-0.78,-47.34,13.15
650,12.36,-55.85,-1.16
660,27.66,-52.71,-27.91
670,28.48,-42.53,-55.34
680,31.16,-29.78,-74.08
690,28.11,-20.82,-78.45
700,19.94,-18.12,-66.6
710,13.7,-17.16,-44.41
720,15.3,-14.58,-27.9
730,13.03,-12.19,-21.88
740,9.84,-10.07,-23.71
750,9.02,-8.29,-24.2
760,8.34,-7.11,-23.85
770,7.38,-6.49,-22.42
780,5.95,-6.09,-20.05
790,4.98,-5.75,-18.86
800,5.17,-5.15,-20.8
810,6.73,-4.16,-25.1
820,6.04,-3.99,-28.43
830,5.65,-4.48,-29.01
840,4.85,-5.34,-27.71
850,4.59,-6.88,-25.3
860,4.71,-7.7,-24.55
870,4.55,-8.04,-25.19
880,4.55,-8.42,-26.0
890,4.02,-9.21,-26.09
900,1.13,-11.24,-26.15
910,0.42,-12.77,-21.06
920,-2.33,-13.76,-16.95
930,-4.89,-14.41,-13.79
940,-5.26,-13.96,-10.71
950,-4.63,-13.53,-7.26
960,-4.77,-12.98,-2.95
970,-3.88,-11.67,0.12
980,-3.56,-10.17,1.36
990,-4.8,-8.85,4.55
1000,-4.91,-7.48,8.16
