timestamp,x,y,z
0,5.77,5.11,-7.33
10,5.76,5.22,-7.59
20,5.77,5.32,-7.75
30,5.66,5.58,-7.91
40,5.77,5.62,-7.84
50,6.11,5.66,-7.28
60,6.41,5.6,-6.63
70,6.52,5.5,-6.11
80,6.54,5.51,-5.9
90,6.86,5.28,-6.09
100,7.23,5.12,-6.57
110,7.66,4.65,-7.07
120,8.05,5.11,-8.32
130,8.22,5.51,-10.5
140,7.89,5.63,-12.94
150,7.42,5.63,-14.98
160,7.05,5.56,-16.18
170,6.95,5.61,-16.98
180,6.87,5.56,-17.66
190,6.85,5.6,-16.78
200,7.75,4.96,-13.82
210,4.69,3.51,-15.2
220,7.29,2.64,-14.82
230,8.99,1.94,-14.74
240,8.74,0.58,-14.41
250,6.02,-1.44,-12.62
260,2.67,-3.18,-10.9
270,-0.41,-4.7,-9.0
280,-3.58,-5.93,-7.23
290,-6.5,-6.89,-4.37
300,-7.91,-7.1,1.04
310,-8.09,-6.24,1.91
320,-9.09,-5.91,1.86
330,-10.83,-6.82,4.45
340,-12.84,-7.68,8.25
350,-16.63,-8.06,12.0
360,-19.91,-7.42,14.35
370,-21.91,-8.29,18.49
380,-24.6,-10.09,21.37
390,-27.56,-13.13,23.1
400,-27.08,-17.85,24.5
410,-26.87,-24.71,20.28
420,-25.3,-33.2,14.74
430,-17.53,-44.35,9.94
440,-3.77,-56.05,6.89
450,18.28,-62.08,-9.89
460,35.31,-53.77,-42.46
470,30.42,-36.62,-73.27
480,35.6,-23.88,-67.03
490,17.83,-17.92,-76.77
500,14.94,-14.24,-61.7
510,18.78,-13.84,-48.84
520,23.44,-11.87,-47.01
530,23.11,-10.36,-46.64
540,21.76,-9.05,-45.88
550,22.29,-7.71,-46.23
560,20.7,-7.49,-44.27
570,17.25,-8.13,-39.75
580,14.36,-8.76,-37.1
590,12.5,-8.92,-36.47
600,10.2,-10.03,-37.06
610,8.26,-12.49,-35.1
620,6.6,-15.28,-31.91
630,4.87,-18.34,-26.2
640,3.83,-20.69,-18.83
650,4.12,-21.52,-13.99
660,4.9,-22.25,-9.94
670,2.52,-22.79,-5.17
680,-1.05,-23.39,0.0
690,-5.81,-22.2,5.44
700,-7.71,-19.89,11.19
710,-6.84,-16.82,16.54
720,-8.2,-14.17,21.46
730,-10.61,-11.42,23.77
740,-12.1,-8.74,23.51
750,-11.22,-6.45,21.0
760,-9.51,-4.6,16.98
770,-7.17,-3.07,12.79
780,-4.42,-1.71,9.07
790,-1.39,-0.44,6.57
800,1.02,0.65,5.33
810,2.34,1.92,4.89
820,3.17,3.07,4.61
830,3.79,4.17,3.64
840,4.12,5.24,2.02
850,4.3,6.01,0.42
860,4.72,6.96,-1.49
870,5.27,7.8,-2.93
880,5.73,8.6,-4.17
890,5.76,9.1,-5.18
900,5.75,9.58,-5.32
910,5.67,9.91,-4.85
920,5.45,10.04,-4.08
930,5.1,10.2,-3.57
940,4.41,10.22,-3.19
950,4.02,10.19,-3.07
960,4.42,10.03,-2.71
970,4.34,10.04,-2.55
980,4.4,9.78,-2.27
990,4.64,9.55,-1.91
1000,5.12,9.38,-1.79
