timestamp,x,y,z
0,2.36,2.89,10.28
10,3.07,2.75,10.73
20,4.08,2.74,11.44
30,4.63,2.77,11.65
40,4.99,2.76,11.78
50,4.98,2.83,12.05
60,4.65,2.86,12.25
70,4.66,2.76,12.07
80,4.49,2.72,11.48
90,4.41,2.63,10.99
100,4.39,2.62,10.64
110,4.46,2.61,10.11
120,4.51,2.56,9.62
130,4.47,2.5,9.09
140,4.51,2.51,8.76
150,4.69,2.51,8.71
160,4.77,2.59,8.86
170,5.04,2.62,8.8
180,5.21,2.63,8.42
190,5.21,2.63,7.91
200,5.21,2.66,7.38
210,5.26,2.65,6.97
220,5.27,2.71,6.61
230,5.1,2.73,6.21
240,5.0,2.75,5.93
250,5.28,2.73,5.75
260,5.55,2.72,5.39
270,5.69,2.82,5.1
280,5.57,2.92,4.67
290,5.49,2.94,3.95
300,5.43,2.89,2.95
310,5.44,2.78,2.07
320,5.44,2.77,1.47
330,5.2,2.81,1.19
340,4.96,2.79,1.0
350,5.06,2.67,0.76
360,5.27,2.45,0.28
370,5.28,2.2,-0.22
380,5.08,1.99,-0.54
390,5.0,1.84,-0.83
400,4.69,1.67,-1.44
410,4.12,1.47,-2.37
420,3.65,1.27,-3.15
430,3.05,0.82,-4.02
440,2.34,0.23,-4.65
450,2.09,-0.35,-4.74
460,2.56,-0.95,-4.11
470,3.03,-1.6,-3.04
480,2.91,-2.04,-1.25
490,3.36,-2.34,1.33
500,3.5,-2.62,3.5
510,2.95,-3.3,4.85
520,2.49,-4.09,6.31
530,2.22,-4.63,8.87
540,2.61,-4.44,13.32
550,3.73,-3.83,18.57
560,3.61,-3.36,22.31
570,2.83,-2.95,23.94
580,1.66,-2.73,24.24
590,0.0,-2.84,23.36
600,-0.4,-3.1,22.9
610,-0.13,-2.92,23.93
620,0.31,-2.64,26.35
630,0.96,-2.56,28.54
640,1.74,-2.69,29.58
650,2.42,-2.82,30.24
660,2.76,-2.84,30.84
670,2.89,-2.92,30.48
680,2.76,-3.08,29.03
690,2.15,-3.33,27.38
700,1.99,-3.42,26.13
710,2.23,-3.47,25.27
720,2.31,-3.59,24.01
730,2.41,-3.76,22.69
740,2.79,-3.71,21.58
750,2.85,-3.68,20.2
760,2.7,-3.67,18.64
770,2.88,-3.66,17.0
780,3.31,-3.67,15.28
790,3.72,-3.61,13.18
800,4.02,-3.49,11.19
810,3.91,-3.28,9.15
820,3.55,-2.97,7.03
830,2.83,-2.57,4.92
840,1.9,-2.08,2.89
850,1.07,-1.61,1.17
860,0.76,-1.09,0.12
870,1.19,-0.46,-0.25
880,1.58,0.03,-0.25
890,1.51,0.52,-0.45
900,1.2,0.92,-0.4
910,0.96,1.29,-0.2
920,0.76,1.65,0.03
930,0.71,2.0,0.49
940,0.67,2.32,0.9
950,0.5,2.55,1.15
960,0.5,2.72,1.27
970,0.73,2.89,1.35
980,0.84,3.0,1.72
990,1.15,3.12,2.37
1000,1.36,3.28,3.11
