timestamp,x,y,z
0,0.75,5.32,8.89
10,0.73,5.35,9.13
20,0.69,5.34,9.39
30,0.74,5.3,9.66
40,0.76,5.31,9.93
50,0.69,5.3,10.22
60,0.76,5.33,10.47
70,0.76,5.32,10.61
80,0.75,5.35,10.69
90,0.63,5.38,10.54
100,0.35,5.37,10.2
110,0.13,5.44,9.87
120,-0.03,5.44,9.34
130,0.05,5.42,8.84
140,0.32,5.48,8.54
150,0.63,5.44,8.22
160,0.91,5.39,7.84
170,1.2,5.35,7.52
180,1.33,5.37,7.32
190,1.29,5.41,7.2
200,1.28,5.45,6.95
210,1.32,5.41,6.53
220,1.39,5.45,6.31
230,1.56,5.51,6.18
240,1.71,5.58,6.12
250,1.87,5.6,5.98
260,1.85,5.61,6.0
270,1.93,5.61,5.92
280,1.89,5.64,5.75
290,1.96,5.65,5.59
300,2.09,5.68,5.45
310,2.19,5.62,5.2
320,2.47,5.64,4.9
330,2.96,5.52,4.54
340,3.47,5.4,3.96
350,3.86,5.38,3.5
360,4.37,5.29,3.3
370,4.87,5.13,2.8
380,5.12,5.0,2.14
390,5.51,4.82,1.23
400,5.84,4.23,-0.17
410,6.15,3.96,-1.16
420,6.23,3.53,-1.87
430,6.11,3.01,-2.51
440,5.82,2.63,-2.96
450,5.69,2.1,-3.23
460,6.26,1.25,-3.86
470,6.28,0.67,-4.19
480,5.32,0.18,-4.9
490,4.46,-0.5,-5.78
500,3.63,-1.24,-6.73
510,2.52,-1.98,-6.73
520,1.68,-2.55,-4.96
530,0.86,-3.07,-2.42
540,-0.54,-3.71,0.43
550,-1.48,-3.81,3.8
560,-0.8,-5.35,6.09
570,-1.45,-6.0,9.56
580,-1.14,-6.21,14.96
590,-0.45,-5.66,21.16
600,0.23,-4.61,27.4
610,0.6,-3.79,32.01
620,0.28,-3.11,34.21
630,-0.94,-2.28,34.84
640,-2.83,-1.53,35.37
650,-4.46,-0.79,35.25
660,-5.41,-0.28,33.91
670,-5.83,-0.19,32.0
680,-6.03,-0.31,30.33
690,-6.01,-0.53,28.95
700,-5.03,-0.72,28.12
710,-3.73,-0.57,27.85
720,-2.88,-0.44,27.83
730,-2.49,-0.47,27.78
740,-2.57,-0.33,26.88
750,-2.72,-0.47,25.22
760,-2.51,-0.91,22.89
770,-1.97,-1.07,20.41
780,-1.14,-1.17,18.59
790,-0.08,-0.95,17.37
800,0.89,-0.77,16.51
810,1.51,-0.68,15.72
820,1.87,-0.59,14.93
830,1.87,-0.74,13.59
840,1.51,-1.02,11.53
850,0.73,-1.2,9.75
860,-0.1,-1.12,7.27
870,-0.05,-1.23,4.77
880,0.1,-1.33,2.32
890,0.22,-1.25,0.06
900,0.21,-0.81,-1.81
910,-0.25,-0.28,-2.89
920,-0.61,0.27,-3.35
930,-0.79,0.69,-3.4
940,-0.62,1.11,-3.0
950,-0.52,1.55,-2.48
960,-0.79,1.84,-2.23
970,-0.91,2.21,-2.25
980,-0.67,2.06,-2.09
990,-1.19,2.42,-1.93
1000,-2.05,3.28,-2.19
