timestamp,x,y,z
0,-1.44,7.73,-8.9
10,-1.33,7.56,-8.85
20,-1.81,7.26,-8.36
30,-1.85,7.07,-7.22
40,-2.0,6.81,-6.18
50,-2.43,6.46,-5.49
60,-3.27,6.14,-5.24
70,-3.9,5.91,-5.46
80,-4.28,5.62,-5.77
90,-4.43,5.23,-5.82
100,-4.81,4.92,-5.64
110,-5.27,4.64,-5.18
120,-5.56,4.1,-4.41
130,-5.58,3.51,-3.6
140,-5.52,2.97,-2.92
150,-5.37,2.36,-2.74
160,-5.4,1.77,-2.58
170,-6.07,1.21,-1.86
180,-6.72,0.7,-0.47
190,-6.96,0.24,1.08
200,-7.41,-0.27,2.85
210,-8.0,-1.18,5.06
220,-8.31,-2.15,7.16
230,-8.69,-3.07,9.63
240,-9.75,-4.18,12.04
250,-11.23,-5.43,13.38
260,-13.33,-7.3,14.54
270,-16.26,-9.75,16.39
280,-18.2,-12.81,17.91
290,-14.27,-15.16,17.56
300,-7.96,-17.14,15.66
310,-3.63,-19.45,14.91
320,-1.6,-23.61,15.72
330,1.54,-29.86,16.34
340,8.67,-36.22,13.12
350,16.98,-41.22,4.26
360,23.18,-43.61,-10.95
370,26.82,-39.55,-31.19
380,25.14,-34.19,-48.48
390,20.76,-28.66,-52.49
400,15.87,-26.42,-48.05
410,12.42,-24.22,-47.06
420,8.77,-21.81,-53.11
430,6.36,-18.33,-58.69
440,3.12,-15.88,-58.37
450,1.94,-14.65,-52.86
460,2.21,-13.75,-47.91
470,2.95,-12.85,-45.38
480,0.59,-13.73,-44.78
490,-3.74,-14.96,-45.92
500,-6.35,-16.68,-48.26
510,-8.82,-20.88,-47.52
520,-9.15,-26.12,-43.71
530,-5.24,-30.03,-42.44
540,-3.04,-34.87,-39.68
550,-0.65,-38.87,-31.93
560,2.04,-39.74,-23.21
570,1.85,-38.07,-12.98
580,1.91,-33.85,-2.32
590,2.17,-28.4,5.14
600,5.26,-22.23,7.16
610,5.85,-17.87,6.72
620,2.43,-15.83,8.94
630,0.48,-13.97,14.73
640,0.97,-10.74,18.91
650,1.79,-8.39,18.24
660,0.33,-6.35,13.63
670,3.56,-4.14,9.41
680,4.0,-3.52,7.83
690,1.58,-3.52,8.84
700,1.76,-2.61,10.69
710,4.33,-2.08,12.24
720,3.59,-1.21,9.23
730,4.12,1.3,9.55
740,2.21,0.59,9.39
750,-0.15,0.75,9.79
760,0.23,1.94,9.58
770,1.0,3.31,8.19
780,0.68,3.93,6.8
790,-0.83,3.67,6.5
800,-1.87,4.35,5.89
810,-1.39,5.4,2.96
820,-1.18,6.31,0.19
830,-1.88,6.85,-0.63
840,-2.45,7.3,0.25
850,-2.39,7.78,1.3
860,-2.35,8.15,2.04
870,-2.27,8.37,3.04
880,-2.21,8.33,4.51
890,-1.78,8.25,5.25
900,-1.22,8.14,3.99
910,-0.36,8.74,1.29
920,-1.14,8.51,-2.6
930,-1.65,9.55,-5.39
940,-1.15,10.05,-6.43
950,0.39,10.16,-5.74
960,1.89,9.94,-3.72
970,2.14,9.3,-0.86
980,1.51,8.54,1.36
990,1.18,8.13,1.41
1000,1.21,8.01,0.04
