timestamp,x,y,z
0,3.58,0.4,-9.25
10,3.89,0.34,-9.4
20,4.2,0.19,-9.55
30,4.62,-0.11,-9.66
40,5.01,-0.32,-9.75
50,5.32,-0.37,-10.23
60,6.14,-0.5,-10.37
70,7.51,-0.76,-10.3
80,9.37,-0.92,-10.34
90,11.64,-1.02,-10.23
100,13.76,-1.12,-10.24
110,14.66,-1.27,-10.34
120,14.27,-1.39,-10.52
130,13.24,-1.15,-10.99
140,11.91,-0.91,-12.2
150,10.69,-0.34,-13.64
160,9.03,0.03,-15.25
170,6.32,0.1,-16.01
180,2.91,0.13,-16.52
190,-0.79,0.42,-16.93
200,-3.27,0.76,-17.15
210,-4.46,1.05,-17.31
220,-5.7,1.36,-18.0
230,-8.13,1.77,-19.48
240,-11.43,1.98,-20.61
250,-14.85,1.58,-19.34
260,-17.0,1.58,-18.7
270,-17.66,1.42,-17.61
280,-17.21,1.02,-15.56
290,-16.73,0.85,-14.05
300,-16.68,0.63,-13.05
310,-16.77,0.28,-12.28
320,-15.81,-0.36,-11.31
330,-14.78,-1.22,-9.85
340,-13.78,-2.0,-8.69
350,-12.98,-2.73,-7.82
360,-12.41,-3.48,-6.75
370,-11.28,-4.1,-5.46
380,-10.54,-4.7,-4.02
390,-9.95,-5.57,-2.06
400,-9.33,-6.27,-0.01
410,-8.5,-6.82,1.71
420,-7.77,-7.26,2.81
430,-6.23,-7.84,4.14
440,-4.77,-8.28,5.67
450,-4.31,-9.13,7.02
460,-3.06,-9.78,7.99
470,-1.01,-10.13,8.48
480,1.28,-10.48,8.65
490,3.34,-10.84,8.47
500,4.78,-11.61,8.39
510,5.97,-12.32,7.96
520,7.21,-13.2,7.32
530,7.34,-14.21,6.56
540,8.22,-14.75,4.99
550,9.77,-14.5,2.93
560,11.15,-15.06,1.49
570,13.53,-15.75,0.34
580,15.72,-16.16,-1.83
590,18.02,-16.96,-4.83
600,19.27,-17.05,-7.17
610,18.85,-16.42,-12.89
620,18.71,-14.37,-20.7
630,16.76,-11.73,-27.77
640,14.72,-9.8,-30.84
650,11.97,-9.74,-30.19
660,10.45,-10.12,-28.21
670,9.96,-11.37,-26.4
680,10.74,-12.55,-24.9
690,10.7,-13.65,-23.44
700,10.47,-13.96,-26.32
710,7.0,-13.5,-30.36
720,-1.01,-12.81,-34.36
730,-5.67,-11.5,-36.03
740,-8.19,-10.68,-34.69
750,-8.05,-11.51,-30.32
760,-8.76,-11.52,-25.76
770,-7.15,-11.8,-22.37
780,-6.79,-10.12,-19.2
790,-8.35,-9.13,-17.84
800,-10.81,-7.92,-15.65
810,-13.39,-7.03,-14.88
820,-16.5,-5.55,-14.31
830,-19.08,-5.01,-14.85
840,-20.71,-3.8,-15.29
850,-21.33,-3.0,-15.74
860,-22.41,-2.87,-15.43
870,-23.15,-3.5,-14.64
880,-23.54,-4.61,-12.9
890,-23.71,-5.25,-10.91
900,-23.79,-6.08,-10.21
910,-22.94,-6.6,-8.17
920,-21.33,-6.97,-6.49
930,-19.82,-7.51,-5.58
940,-17.97,-7.81,-4.77
950,-16.91,-8.18,-4.08
960,-15.71,-8.64,-3.46
970,-13.78,-9.27,-2.77
980,-12.77,-10.18,-2.15
990,-11.16,-10.55,-1.27
1000,-9.68,-10.78,-0.51
