timestamp,x,y,z
0,5.64,0.89,-3.46
10,4.66,-0.16,-4.81
20,3.02,-1.39,-7.1
30,1.82,-1.81,-10.67
40,0.27,-1.67,-15.92
50,-1.64,-0.65,-22.84
60,-4.53,0.32,-28.92
70,-7.23,0.69,-31.69
80,-11.61,-0.41,-32.06
90,-15.57,-2.33,-30.08
100,-16.49,-4.18,-25.97
110,-16.63,-5.57,-21.4
120,-16.98,-6.27,-18.39
130,-18.2,-6.39,-17.8
140,-19.37,-6.51,-18.05
150,-19.9,-6.55,-18.08
160,-19.06,-6.77,-17.42
170,-17.9,-7.42,-15.84
180,-16.69,-8.24,-13.8
190,-15.51,-9.39,-11.23
200,-13.97,-10.34,-8.26
210,-12.79,-10.85,-5.38
220,-12.82,-11.27,-2.57
230,-13.01,-11.79,0.28
240,-11.81,-11.77,2.27
250,-8.17,-11.42,2.58
260,-5.97,-10.69,3.28
270,-7.8,-10.4,5.94
280,-9.2,-11.11,7.78
290,-6.1,-11.24,9.26
300,-1.87,-10.62,10.19
310,-0.48,-10.44,11.6
320,-0.84,-11.0,12.87
330,-1.01,-11.97,13.39
340,-0.81,-13.17,13.09
350,0.32,-14.29,12.21
360,1.85,-15.98,11.86
370,4.13,-16.6,10.98
380,6.21,-17.89,9.5
390,7.27,-19.87,7.92
400,8.71,-21.77,5.69
410,11.74,-23.04,1.92
420,15.23,-23.95,-3.0
430,17.69,-24.27,-9.16
440,19.67,-24.11,-15.15
450,18.37,-23.54,-21.42
460,21.65,-22.76,-23.75
470,20.06,-21.84,-26.12
480,19.97,-21.04,-29.62
490,17.31,-19.6,-33.76
500,14.78,-18.29,-34.91
510,11.14,-17.65,-32.32
520,7.27,-17.69,-28.38
530,3.67,-18.21,-24.92
540,-1.34,-17.91,-23.93
550,-4.31,-17.15,-23.79
560,-7.08,-16.8,-24.04
570,-6.74,-15.54,-26.74
580,-0.44,-14.6,-30.0
590,-1.32,-15.88,-28.41
600,-5.17,-17.53,-25.53
610,-9.55,-19.62,-26.78
620,-14.96,-20.09,-28.5
630,-15.9,-19.46,-25.51
640,-16.57,-19.2,-22.9
650,-19.14,-18.33,-21.47
660,-17.39,-17.52,-20.04
670,-16.06,-16.21,-20.59
680,-20.31,-16.01,-20.05
690,-28.3,-15.62,-20.17
700,-26.56,-15.27,-20.84
710,-19.87,-15.29,-18.92
720,-15.87,-15.98,-15.28
730,-14.75,-16.66,-11.53
740,-15.41,-16.13,-9.08
750,-15.83,-15.4,-8.59
760,-15.58,-15.02,-8.69
770,-15.3,-14.71,-8.83
780,-15.83,-14.72,-9.29
790,-15.9,-15.1,-8.83
800,-15.1,-15.78,-7.67
810,-13.01,-16.14,-5.63
820,-10.42,-16.34,-2.9
830,-8.65,-15.91,-0.59
840,-8.61,-15.19,0.8
850,-8.99,-15.89,1.26
860,-7.16,-15.31,2.63
870,-4.2,-15.68,4.0
880,-4.06,-16.17,5.3
890,-1.19,-16.04,6.66
900,3.31,-15.25,8.9
910,6.32,-14.22,9.62
920,7.67,-13.85,10.18
930,8.02,-13.16,8.87
940,7.94,-12.91,5.65
950,8.74,-12.45,1.87
960,12.26,-11.13,-2.01
970,17.15,-8.6,-6.02
980,19.32,-6.21,-9.37
990,19.84,-4.47,-10.62
1000,19.73,-3.3,-9.8
