timestamp,x,y,z
0,1.98,1.25,8.65
10,1.74,1.05,8.1
20,1.47,0.77,7.67
30,1.07,0.33,7.03
40,0.26,-0.17,6.46
50,-0.39,-0.63,6.32
60,-0.22,-0.86,6.75
70,0.24,-0.93,7.26
80,0.88,-0.89,7.78
90,1.3,-0.78,8.56
100,2.03,-0.75,9.57
110,2.64,-0.64,10.25
120,3.12,-0.58,10.53
130,3.52,-0.5,10.35
140,3.44,-0.5,10.1
150,3.62,-0.37,10.08
160,4.36,-0.19,10.34
170,5.11,0.07,11.19
180,5.97,0.27,12.96
190,7.92,0.45,15.52
200,10.28,0.38,18.37
210,11.14,0.21,19.98
220,11.2,-0.07,20.31
230,11.29,-1.0,20.6
240,11.81,-1.91,20.01
250,12.89,-2.7,19.52
260,15.02,-4.31,19.05
270,16.06,-6.09,16.89
280,14.46,-7.51,13.21
290,12.97,-8.47,8.91
300,13.1,-8.68,4.88
310,14.53,-8.38,2.09
320,14.27,-7.98,0.77
330,12.96,-7.22,0.27
340,12.56,-6.02,-1.83
350,12.33,-4.9,-5.38
360,11.79,-3.78,-9.88
370,10.0,-2.15,-13.22
380,8.95,-0.95,-14.08
390,9.93,0.22,-13.48
400,9.94,0.85,-11.65
410,8.38,1.22,-9.79
420,9.59,1.6,-9.24
430,9.13,1.58,-10.46
440,8.14,1.46,-12.08
450,5.77,0.94,-12.66
460,1.95,0.45,-11.58
470,-2.27,-0.17,-12.12
480,-7.38,-1.31,-12.0
490,-11.68,-2.91,-9.0
500,-11.62,-5.46,-7.51
510,-9.94,-9.25,-6.61
520,-8.33,-12.26,-2.33
530,-7.42,-14.17,2.6
540,-7.65,-15.0,7.45
550,-7.06,-15.51,9.97
560,-7.26,-16.32,11.99
570,-8.23,-16.9,15.2
580,-8.92,-17.2,17.47
590,-8.75,-17.47,18.17
600,-7.18,-18.05,20.05
610,-6.81,-18.99,14.04
620,-6.42,-19.68,14.33
630,-2.58,-21.22,15.9
640,0.86,-21.11,17.92
650,1.12,-20.62,21.08
660,1.08,-20.27,22.95
670,2.0,-20.81,23.53
680,4.46,-21.5,23.16
690,10.22,-20.78,21.2
700,14.74,-19.49,17.02
710,14.88,-17.72,11.41
720,14.14,-16.79,8.7
730,11.42,-16.06,7.33
740,8.52,-15.33,7.33
750,7.98,-14.68,8.97
760,8.04,-14.19,11.89
770,9.26,-13.97,15.86
780,10.2,-14.38,19.09
790,11.35,-15.49,21.0
800,13.1,-16.95,21.35
810,15.75,-18.37,19.74
820,19.76,-20.63,16.83
830,23.82,-23.05,12.87
840,26.43,-24.94,7.19
850,23.87,-25.56,0.3
860,19.97,-25.53,-3.37
870,17.81,-25.27,-3.73
880,16.17,-24.68,-1.52
890,13.19,-24.14,1.49
900,9.83,-22.99,1.43
910,9.03,-20.87,-1.74
920,8.49,-18.41,-7.43
930,8.13,-15.49,-13.6
940,7.07,-11.89,-19.04
950,0.47,-8.41,-20.14
960,-8.89,-4.74,-15.1
970,-13.65,-1.4,-7.23
980,-13.13,0.55,-4.71
990,-10.61,1.23,-4.11
1000,-7.86,1.46,-3.68
