timestamp,x,y,z
0,0.68,-1.12,-9.77
10,0.73,-1.09,-9.79
20,0.69,-1.06,-9.82
30,0.68,-1.06,-9.86
40,0.78,-0.96,-9.97
50,0.67,-0.94,-9.87
60,0.57,-0.96,-9.43
70,0.64,-0.99,-8.9
80,1.04,-0.99,-8.34
90,1.57,-0.93,-7.92
100,1.87,-0.77,-7.74
110,2.43,-0.63,-7.58
120,3.04,-0.43,-7.69
130,4.18,-0.29,-8.06
140,4.91,-0.41,-8.84
150,5.49,-0.74,-10.21
160,6.15,-1.06,-12.07
170,6.08,-1.48,-13.86
180,5.8,-2.01,-15.08
190,5.6,-2.44,-16.25
200,5.31,-2.3,-18.19
210,4.51,-1.91,-19.94
220,2.97,-1.61,-20.66
230,0.99,-1.75,-20.54
240,-0.8,-1.77,-20.13
250,-2.08,-1.53,-20.2
260,-2.44,-1.38,-20.72
270,-2.86,-1.45,-21.1
280,-3.63,-1.41,-21.66
290,-4.84,-1.29,-22.1
300,-6.11,-1.37,-22.1
310,-6.64,-1.53,-21.27
320,-7.12,-1.53,-19.58
330,-8.27,-1.45,-17.71
340,-9.19,-1.57,-15.87
350,-9.56,-1.95,-14.02
360,-9.69,-1.95,-12.67
370,-9.23,-1.8,-12.3
380,-9.02,-1.44,-12.48
390,-9.94,-1.41,-12.46
400,-12.28,-2.59,-11.16
410,-14.66,-4.53,-7.88
420,-16.19,-6.77,-3.1
430,-15.01,-8.21,3.13
440,-14.01,-8.51,9.58
450,-13.69,-8.67,14.63
460,-12.28,-9.04,20.74
470,-10.42,-9.22,21.36
480,-8.53,-8.86,18.68
490,-7.58,-9.93,16.88
500,-5.87,-10.94,15.26
510,-3.63,-11.84,13.96
520,-2.56,-12.56,11.82
530,-0.62,-13.01,10.2
540,2.27,-13.51,10.24
550,4.18,-14.55,9.71
560,4.29,-14.77,8.01
570,4.12,-15.26,6.55
580,5.01,-15.84,5.58
590,6.9,-17.03,4.94
600,9.31,-18.19,3.2
610,12.79,-19.27,0.12
620,16.32,-20.59,-3.17
630,20.59,-21.4,-7.22
640,23.04,-21.94,-12.29
650,23.46,-22.08,-18.35
660,24.77,-21.41,-23.33
670,23.14,-20.27,-27.27
680,13.92,-19.91,-31.42
690,3.14,-18.98,-39.52
700,2.77,-16.23,-39.65
710,4.68,-15.15,-33.45
720,6.11,-15.28,-28.88
730,7.43,-15.35,-26.05
740,6.4,-15.29,-24.98
750,4.29,-15.69,-24.28
760,-2.8,-16.18,-24.08
770,-9.39,-15.56,-24.28
780,-11.6,-14.71,-24.58
790,-13.09,-14.41,-24.74
800,-15.18,-13.88,-24.66
810,-16.48,-13.98,-25.6
820,-16.17,-12.78,-25.25
830,-20.19,-12.3,-26.24
840,-23.66,-11.97,-24.96
850,-24.62,-11.19,-23.94
860,-25.42,-10.31,-22.87
870,-24.92,-10.06,-20.26
880,-24.04,-9.91,-17.75
890,-22.39,-9.51,-16.07
900,-21.16,-9.37,-14.3
910,-19.41,-9.37,-12.07
920,-17.99,-9.28,-9.84
930,-17.38,-9.39,-7.62
940,-17.02,-9.8,-4.88
950,-17.08,-9.35,-2.94
960,-16.84,-8.6,-2.14
970,-16.7,-8.08,-1.58
980,-16.7,-7.77,-0.85
990,-15.9,-8.02,0.21
1000,-13.85,-8.0,1.93
