timestamp,x,y,z
0,1.49,0.08,-9.51
10,1.47,0.06,-9.36
20,1.52,0.05,-9.12
30,1.55,0.06,-8.89
40,1.44,0.07,-8.74
50,1.3,0.07,-8.73
60,1.16,0.12,-8.76
70,0.81,0.14,-8.78
80,0.31,0.1,-8.68
90,-0.03,0.02,-8.55
100,-0.1,0.05,-8.6
110,-0.07,0.07,-8.82
120,-0.01,0.11,-9.27
130,0.11,0.11,-10.22
140,0.2,0.24,-11.87
150,0.36,0.6,-13.66
160,-0.39,0.73,-14.53
170,-1.41,0.8,-14.89
180,-1.94,1.01,-14.93
190,-2.0,1.55,-15.44
200,-1.77,2.27,-17.05
210,-0.39,2.16,-17.65
220,0.83,1.52,-16.86
230,1.18,1.09,-15.71
240,1.02,0.88,-15.16
250,-0.67,-0.35,-12.79
260,1.46,-0.91,-10.41
270,3.54,-1.32,-9.68
280,4.13,-1.56,-8.01
290,3.53,-1.82,-5.37
300,2.36,-1.67,-4.15
310,1.18,-1.65,-3.84
320,1.21,-1.84,-2.95
330,2.74,-1.52,-1.85
340,2.88,-1.46,-1.63
350,1.72,-1.96,-1.09
360,0.91,-2.93,0.9
370,0.04,-4.86,4.79
380,4.73,-5.05,6.11
390,6.77,-5.88,5.68
400,5.75,-6.69,3.16
410,3.37,-8.08,1.0
420,3.01,-9.26,-0.62
430,4.61,-10.06,-3.75
440,6.65,-10.53,-7.72
450,9.39,-10.87,-12.19
460,14.03,-9.18,-19.08
470,15.64,-7.09,-25.86
480,13.52,-6.21,-32.45
490,10.3,-6.12,-38.46
500,7.09,-7.32,-31.12
510,7.37,-8.1,-27.36
520,8.66,-8.93,-19.76
530,8.8,-9.51,-16.29
540,6.11,-10.26,-14.54
550,2.84,-10.44,-14.38
560,-0.64,-9.82,-16.08
570,-2.71,-9.03,-19.13
580,-5.1,-8.44,-21.2
590,-9.16,-8.5,-21.82
600,-14.9,-8.95,-21.64
610,-20.01,-9.19,-21.94
620,-22.73,-9.07,-21.83
630,-23.7,-8.77,-22.01
640,-22.61,-8.68,-21.74
650,-20.12,-8.51,-20.65
660,-18.62,-8.81,-18.69
670,-18.55,-9.37,-16.27
680,-17.98,-9.87,-14.2
690,-17.4,-10.42,-11.41
700,-17.41,-10.8,-8.87
710,-17.8,-11.15,-7.35
720,-18.75,-11.66,-5.62
730,-17.53,-12.01,-3.34
740,-15.59,-11.82,-1.69
750,-14.33,-11.54,-0.72
760,-13.85,-11.26,-0.06
770,-14.14,-11.3,0.53
780,-14.44,-11.61,1.87
790,-14.83,-12.07,4.02
800,-14.22,-12.81,6.52
810,-12.2,-13.45,8.95
820,-9.9,-13.41,11.14
830,-6.97,-13.03,11.76
840,-6.41,-13.07,11.9
850,-6.07,-13.6,12.54
860,-5.47,-14.94,14.32
870,-2.75,-15.82,14.75
880,1.96,-15.72,13.21
890,5.76,-15.44,11.22
900,6.22,-15.57,8.86
910,5.98,-15.78,5.55
920,5.57,-15.87,2.74
930,6.41,-16.04,0.84
940,6.56,-15.9,-0.14
950,8.22,-15.73,-1.26
960,12.57,-14.82,-2.58
970,13.19,-15.59,-3.47
980,15.21,-17.31,-5.15
990,19.01,-18.22,-8.43
1000,21.67,-18.97,-12.4
