timestamp,x,y,z
0,4.01,4.03,10.03
10,4.71,4.07,11.4
20,5.48,4.1,11.26
30,6.4,4.24,11.1
40,7.53,4.3,11.33
50,8.36,4.16,11.44
60,9.16,4.07,11.17
70,9.93,4.01,10.11
80,9.38,4.04,8.49
90,8.91,4.03,6.67
100,8.66,3.92,5.08
110,9.09,3.9,3.07
120,10.19,4.13,0.38
130,10.38,4.05,-2.67
140,9.8,4.02,-5.08
150,9.02,3.86,-6.63
160,7.91,3.45,-6.57
170,6.35,2.98,-7.08
180,4.42,2.54,-9.57
190,1.72,1.39,-9.17
200,-0.02,0.7,-8.77
210,-3.48,-0.52,-6.89
220,-10.03,-0.85,1.96
230,-14.54,-0.66,8.35
240,-13.6,-1.94,5.42
250,-9.48,-4.67,-0.74
260,-7.67,-7.37,0.07
270,-7.41,-9.58,4.24
280,-6.09,-11.61,8.09
290,-4.42,-13.6,11.69
300,-2.25,-15.47,14.61
310,-0.74,-16.1,15.11
320,-0.68,-16.36,16.64
330,-0.89,-17.69,15.66
340,1.25,-18.42,12.62
350,2.62,-19.17,10.97
360,5.53,-18.53,18.04
370,8.29,-18.48,21.12
380,10.13,-17.91,21.56
390,9.89,-17.14,21.52
400,8.36,-16.45,19.87
410,8.33,-16.02,17.65
420,6.91,-15.07,13.87
430,6.23,-14.35,12.09
440,7.8,-13.82,11.29
450,9.68,-13.2,10.45
460,10.91,-12.7,9.68
470,13.41,-12.37,9.89
480,16.03,-12.13,11.25
490,16.9,-11.93,13.5
500,17.52,-12.19,16.28
510,17.97,-12.67,18.07
520,17.1,-13.79,17.77
530,14.84,-15.17,16.1
540,14.13,-16.37,14.14
550,15.15,-17.22,11.89
560,15.36,-18.24,9.4
570,13.85,-19.69,7.42
580,11.95,-20.98,5.09
590,10.44,-20.96,2.32
600,8.88,-21.14,0.94
610,7.13,-20.84,0.85
620,5.31,-18.69,-0.24
630,2.85,-16.52,-2.15
640,0.15,-13.59,-5.2
650,-1.12,-10.16,-8.07
660,-1.72,-6.49,-10.95
670,-1.75,-3.45,-12.59
680,-0.87,-0.73,-12.31
690,0.62,1.09,-10.26
700,1.47,2.32,-8.55
710,1.28,3.3,-7.55
720,1.25,4.04,-7.75
730,1.14,4.58,-8.14
740,1.23,5.05,-7.73
750,1.23,5.73,-8.36
760,2.23,5.31,-9.03
770,3.86,5.34,-9.56
780,4.51,5.25,-10.38
790,3.48,4.93,-9.31
800,1.71,4.96,-6.57
810,0.44,5.0,-3.45
820,-0.76,4.84,-4.43
830,-1.47,4.3,-6.32
840,-1.35,3.32,-5.86
850,-1.35,1.98,-4.24
860,-1.62,0.48,-2.81
870,-1.86,-1.38,-2.07
880,-2.59,-3.19,-1.49
890,-4.66,-5.01,0.15
900,-7.13,-7.13,3.94
910,-7.21,-9.53,6.44
920,-5.6,-11.33,7.89
930,-2.65,-12.51,10.39
940,-0.82,-12.81,12.99
950,0.39,-11.93,16.38
960,2.44,-11.37,19.97
970,3.6,-9.98,21.32
980,3.8,-9.0,21.89
990,3.61,-8.64,21.08
1000,2.49,-8.79,18.78
