timestamp,x,y,z
0,-1.29,2.26,5.08
10,-1.89,1.73,3.66
20,-2.69,1.33,2.72
30,-3.49,0.95,2.48
40,-3.96,0.57,2.58
50,-4.43,-0.25,3.24
60,-4.55,-0.6,5.56
70,-5.39,-0.47,10.46
80,-7.11,-0.46,16.15
90,-8.44,-0.33,21.19
100,-7.8,-0.31,24.6
110,-6.63,-0.5,26.73
120,-5.61,-0.9,29.17
130,-4.47,-1.68,31.79
140,-2.72,-2.65,31.0
150,0.84,-3.69,27.92
160,4.17,-4.6,22.87
170,5.51,-4.59,18.1
180,6.68,-3.79,15.99
190,8.43,-3.18,16.26
200,10.47,-2.72,17.85
210,12.22,-2.79,18.66
220,12.88,-3.34,17.5
230,13.22,-4.36,14.13
240,12.78,-4.99,9.68
250,11.28,-4.8,6.07
260,10.37,-3.87,3.86
270,9.48,-2.87,1.62
280,8.69,-1.42,0.17
290,8.31,-0.17,-0.81
300,8.66,0.93,-2.3
310,9.17,1.54,-3.96
320,9.77,2.01,-5.3
330,9.62,2.04,-6.89
340,7.95,1.98,-8.73
350,4.68,2.08,-9.64
360,2.63,2.93,-9.38
370,2.76,2.91,-10.95
380,3.96,1.81,-16.58
390,2.52,0.62,-24.89
400,-4.76,-1.41,-27.61
410,-8.91,-4.55,-23.53
420,-8.09,-9.6,-19.91
430,-5.73,-16.12,-17.13
440,-4.73,-23.62,-10.82
450,-5.25,-29.63,-3.27
460,-7.92,-33.1,4.43
470,-7.59,-32.58,13.87
480,-7.79,-31.01,22.83
490,-7.61,-28.32,30.02
500,-7.47,-23.3,33.78
510,-8.1,-19.86,36.45
520,-4.36,-18.29,36.85
530,-0.76,-14.24,31.54
540,0.93,-13.06,27.41
550,-0.54,-11.27,21.21
560,-2.74,-12.42,19.12
570,-3.56,-12.83,19.44
580,-4.23,-12.03,17.81
590,-4.61,-11.94,18.04
600,-3.04,-11.75,19.55
610,0.31,-11.43,21.67
620,2.0,-10.88,24.4
630,4.41,-11.07,25.34
640,6.75,-11.02,23.73
650,7.34,-11.02,21.76
660,7.21,-11.03,20.77
670,6.33,-10.9,21.53
680,4.95,-11.09,23.97
690,3.24,-12.11,26.48
700,2.5,-13.08,28.28
710,2.78,-14.48,28.83
720,2.82,-16.35,28.53
730,4.41,-18.85,27.67
740,8.03,-21.48,24.31
750,14.01,-22.62,20.01
760,18.56,-23.43,16.1
770,22.18,-23.34,12.08
780,23.81,-21.72,6.1
790,22.37,-19.12,0.71
800,16.87,-14.6,-4.97
810,7.15,-10.26,-6.29
820,-1.67,-6.24,-3.97
830,-4.38,-3.99,-0.46
840,-1.74,-2.59,-0.68
850,2.85,-1.37,-4.5
860,6.83,0.2,-9.14
870,6.92,1.83,-11.51
880,4.14,3.0,-10.21
890,0.79,3.73,-8.13
900,-1.47,4.25,-5.63
910,-5.18,4.22,-4.33
920,-8.7,4.32,-3.54
930,-9.64,4.82,-0.87
940,-6.65,4.87,2.92
950,-4.32,4.38,2.65
960,-5.33,4.16,-1.07
970,-7.38,3.87,-3.56
980,-10.1,3.59,-5.2
990,-12.73,3.74,-5.87
1000,-12.32,3.55,-5.29
