timestamp,x,y,z
0,4.99,4.49,9.25
10,4.93,4.51,9.31
20,4.63,4.45,9.21
30,4.57,4.42,9.07
40,4.74,4.4,8.71
50,4.87,4.29,8.44
60,5.09,4.22,8.03
70,5.04,4.15,7.64
80,5.26,4.23,7.92
90,5.66,4.44,8.31
100,6.03,4.59,8.55
110,6.08,4.66,8.61
120,5.97,4.69,8.6
130,5.81,4.74,8.83
140,5.6,4.94,9.57
150,5.61,5.24,10.4
160,5.81,5.45,11.11
170,6.16,5.26,11.26
180,6.57,4.66,10.86
190,7.56,3.78,9.44
200,8.43,2.57,7.12
210,9.11,1.57,4.3
220,10.84,0.7,1.39
230,11.76,-0.17,-2.6
240,12.28,-0.69,-7.4
250,13.09,-1.0,-12.0
260,12.99,-1.01,-15.46
270,11.46,-0.59,-15.63
280,9.24,0.52,-12.09
290,8.59,1.23,-8.08
300,8.65,1.6,-5.66
310,8.04,1.73,-4.03
320,7.48,1.44,-3.98
330,5.77,0.67,-4.93
340,1.82,0.08,-5.63
350,-2.82,-1.2,-6.12
360,-6.96,-2.78,-6.04
370,-9.93,-5.91,-5.01
380,-11.01,-9.86,-2.13
390,-11.37,-14.18,2.27
400,-11.03,-18.09,7.3
410,-10.82,-20.9,13.13
420,-9.71,-21.07,18.32
430,-8.59,-19.44,23.03
440,-8.83,-17.29,25.26
450,-8.81,-15.64,26.85
460,-5.82,-14.94,28.44
470,-1.61,-13.84,30.19
480,-0.4,-13.53,29.66
490,1.04,-12.44,27.17
500,2.06,-12.11,26.38
510,0.11,-11.75,24.12
520,-0.66,-12.04,22.28
530,-0.28,-12.4,21.9
540,2.75,-12.38,20.62
550,5.6,-11.85,18.42
560,6.74,-11.75,16.87
570,6.65,-11.65,14.0
580,5.36,-11.48,11.71
590,4.56,-11.39,11.03
600,3.59,-11.03,11.27
610,2.52,-10.58,11.88
620,2.45,-10.31,12.91
630,2.52,-10.28,14.19
640,2.58,-10.39,15.82
650,3.9,-10.63,17.59
660,5.93,-11.13,19.55
670,8.72,-11.82,20.94
680,11.12,-12.58,21.33
690,12.96,-13.88,21.87
700,15.07,-15.59,21.95
710,16.53,-17.88,21.7
720,17.7,-20.05,19.83
730,16.4,-22.3,16.15
740,12.17,-24.09,11.23
750,7.32,-24.61,5.4
760,3.23,-22.8,0.78
770,1.51,-19.29,-1.98
780,1.31,-15.3,-1.97
790,2.9,-12.11,-1.41
800,4.21,-9.91,-3.4
810,4.74,-8.03,-5.73
820,3.62,-6.76,-7.03
830,0.41,-5.08,-7.11
840,-2.35,-2.79,-5.65
850,-2.83,-0.61,-3.04
860,-2.56,1.24,-0.94
870,0.28,1.99,-1.44
880,0.17,1.72,-3.76
890,-2.48,0.93,-3.7
900,-4.61,-0.03,-2.1
910,-7.76,-1.2,-0.62
920,-10.63,-3.09,1.05
930,-11.49,-5.05,3.06
940,-10.39,-7.03,5.78
950,-7.44,-8.64,12.08
960,-3.32,-6.1,19.86
970,3.32,-1.89,29.52
980,6.34,1.68,33.86
990,5.09,3.27,31.11
1000,5.52,3.53,27.42
