timestamp,x,y,z
0,9.6,6.17,1.79
10,10.25,6.12,0.19
20,8.46,5.93,0.04
30,5.02,5.66,1.66
40,2.14,5.71,3.64
50,1.11,5.83,4.07
60,1.44,5.81,2.4
70,3.26,5.51,-0.4
80,4.68,5.23,-3.27
90,3.68,5.2,-5.15
100,1.86,4.47,-4.68
110,0.16,3.54,-3.54
120,-0.38,3.19,-1.61
130,-0.21,2.14,0.86
140,0.85,1.26,0.8
150,1.21,0.03,0.34
160,0.35,-1.23,0.14
170,-0.44,-3.46,-0.68
180,-2.82,-5.9,-2.96
190,-5.76,-8.18,-3.31
200,-6.76,-11.15,-0.23
210,-5.5,-14.29,3.48
220,-3.85,-16.92,7.93
230,-3.27,-18.76,12.08
240,-3.24,-19.15,15.81
250,-3.34,-19.02,20.21
260,-2.95,-18.64,24.06
270,-3.34,-17.38,25.95
280,-2.1,-16.67,27.42
290,1.74,-16.89,26.71
300,4.78,-14.35,24.77
310,4.43,-13.57,25.07
320,3.33,-12.95,22.12
330,1.61,-12.56,19.44
340,-1.12,-12.65,19.46
350,-2.79,-12.62,16.35
360,-3.45,-12.89,14.94
370,-3.16,-13.39,16.47
380,-1.16,-14.13,18.06
390,3.83,-14.67,19.66
400,6.83,-14.86,21.53
410,7.65,-15.37,21.1
420,9.22,-15.85,19.49
430,9.68,-16.23,17.36
440,10.82,-15.62,15.75
450,10.64,-15.85,15.63
460,10.69,-16.58,15.7
470,14.43,-17.55,15.72
480,19.52,-18.57,16.52
490,19.57,-20.27,16.5
500,14.84,-22.12,12.92
510,10.83,-22.87,6.31
520,8.65,-21.52,-0.75
530,7.25,-17.37,-4.39
540,6.23,-13.0,-2.33
550,5.92,-10.06,1.07
560,6.18,-7.82,2.33
570,5.84,-6.51,1.66
580,4.86,-5.3,-0.43
590,4.13,-4.32,-1.3
600,4.96,-3.32,-1.35
610,6.25,-2.6,-2.46
620,6.73,-2.0,-4.99
630,6.46,-0.3,-8.37
640,4.61,1.15,-10.46
650,1.88,2.42,-10.4
660,0.98,3.63,-8.81
670,2.28,4.31,-7.58
680,3.41,4.3,-7.77
690,3.29,4.33,-9.1
700,2.43,4.02,-10.18
710,2.6,3.29,-9.02
720,3.28,2.34,-8.99
730,3.5,-0.36,-10.84
740,0.78,-3.14,-13.63
750,-4.22,-9.56,-15.67
760,-3.9,-15.49,-13.46
770,-3.61,-21.44,-8.34
780,-5.37,-26.45,-0.39
790,-8.53,-27.94,9.51
800,-10.24,-25.87,16.31
810,-11.68,-22.81,22.73
820,-15.2,-19.65,27.55
830,-16.32,-16.4,31.02
840,-16.6,-13.99,31.08
850,-13.84,-12.79,27.83
860,-7.86,-11.9,24.57
870,-5.67,-11.0,21.71
880,-6.55,-10.63,18.37
890,-4.83,-11.19,17.18
900,-2.49,-11.12,18.08
910,-2.45,-9.95,20.94
920,-2.09,-9.72,22.69
930,-0.79,-9.36,23.06
940,-0.09,-8.69,22.96
950,-0.44,-8.16,22.98
960,-1.58,-8.16,23.8
970,-2.7,-8.13,22.77
980,-3.1,-8.56,20.24
990,-1.47,-9.05,18.93
1000,-0.16,-9.31,18.31
