timestamp,x,y,z
0,12.42,-4.63,-16.47
10,11.46,-5.2,-18.37
20,10.36,-5.89,-19.54
30,9.67,-6.58,-20.37
40,9.97,-7.24,-20.87
50,9.85,-8.13,-20.72
60,9.44,-8.85,-19.96
70,8.86,-9.71,-18.9
80,7.78,-10.33,-17.76
90,6.23,-10.77,-16.28
100,5.0,-10.61,-14.73
110,3.8,-10.21,-13.09
120,1.91,-9.68,-11.55
130,-0.55,-9.15,-9.8
140,-2.74,-8.49,-7.59
150,-4.41,-7.52,-5.01
160,-5.51,-6.51,-2.41
170,-5.79,-5.43,0.03
180,-5.98,-4.43,2.37
190,-6.5,-3.79,4.77
200,-6.68,-3.6,7.09
210,-7.1,-2.91,8.69
220,-7.52,-2.76,11.58
230,-8.96,-2.66,11.26
240,-11.51,-2.84,14.71
250,-11.6,-1.37,14.49
260,-11.54,-2.93,14.65
270,-12.64,-4.51,16.79
280,-7.58,-7.53,21.05
290,-6.01,-8.21,22.99
300,-7.81,-13.8,21.64
310,-0.25,-18.74,19.54
320,-2.21,-26.13,19.4
330,3.94,-33.23,15.31
340,9.46,-38.62,9.01
350,18.17,-40.07,-0.05
360,25.27,-37.82,-9.05
370,27.27,-35.83,-15.36
380,27.49,-32.83,-15.53
390,29.08,-31.23,-14.71
400,29.98,-29.18,-15.6
410,29.97,-27.16,-14.3
420,30.01,-26.52,-12.33
430,30.68,-24.83,-10.23
440,30.73,-23.87,-10.38
450,28.57,-23.1,-9.89
460,25.25,-22.7,-9.3
470,21.85,-22.32,-9.93
480,18.92,-21.92,-11.72
490,16.28,-21.36,-13.24
500,13.68,-21.28,-12.54
510,11.15,-21.24,-11.49
520,8.91,-20.88,-11.44
530,7.86,-20.39,-12.48
540,8.07,-19.68,-13.39
550,8.57,-19.03,-13.69
560,8.76,-18.78,-14.62
570,9.07,-18.43,-17.46
580,9.07,-18.14,-22.14
590,7.49,-20.42,-26.65
600,4.88,-23.45,-30.72
610,3.24,-27.47,-32.75
620,1.75,-31.36,-32.06
630,0.94,-35.57,-26.43
640,0.64,-37.51,-17.85
650,-1.27,-37.03,-9.91
660,-2.12,-34.39,-3.07
670,-4.75,-30.35,2.44
680,-9.1,-25.36,6.32
690,-13.26,-20.41,9.51
700,-15.29,-16.07,11.63
710,-14.47,-12.17,9.79
720,-13.22,-9.3,7.81
730,-13.26,-8.43,8.13
740,-12.88,-8.45,10.21
750,-9.5,-8.12,12.06
760,-5.66,-8.02,13.58
770,-7.04,-9.41,16.61
780,-7.95,-10.78,21.13
790,-6.2,-13.92,24.18
800,-4.32,-18.3,25.56
810,2.18,-24.92,25.17
820,14.81,-29.64,18.66
830,19.28,-33.1,9.38
840,16.56,-34.78,2.69
850,15.44,-36.11,0.99
860,17.91,-37.65,1.1
870,21.11,-38.38,1.17
880,23.53,-37.09,-0.11
890,26.44,-35.46,-3.71
900,29.89,-32.48,-6.82
910,33.72,-29.38,-8.59
920,34.97,-27.03,-11.36
930,35.07,-23.86,-14.92
940,35.21,-21.11,-15.98
950,32.83,-19.33,-14.0
960,28.93,-18.37,-10.77
970,24.79,-18.13,-7.23
980,20.32,-18.5,-3.56
990,17.13,-19.01,-1.53
1000,16.1,-19.72,-1.3
