timestamp,x,y,z
0,1.89,-0.49,-8.55
10,2.05,-0.49,-8.43
20,2.5,-0.35,-8.31
30,2.67,-0.19,-8.26
40,2.55,-0.12,-8.28
50,2.46,0.02,-8.22
60,2.37,0.19,-8.32
70,2.47,0.32,-8.37
80,2.83,0.32,-8.53
90,3.71,0.4,-8.52
100,5.01,0.53,-8.96
110,6.59,0.77,-10.15
120,7.88,1.04,-11.73
130,8.68,1.03,-13.11
140,8.96,0.63,-13.83
150,9.08,0.17,-14.09
160,9.25,-0.14,-14.3
170,9.52,-0.26,-14.91
180,8.53,-0.29,-16.18
190,5.2,-0.26,-18.21
200,-0.05,-0.31,-20.39
210,-4.47,-0.6,-21.7
220,-6.34,-0.93,-21.23
230,-6.04,-1.18,-19.33
240,-4.48,-1.2,-17.19
250,-3.73,-1.17,-16.05
260,-4.81,-1.02,-15.74
270,-7.58,-0.95,-16.18
280,-11.88,-1.24,-18.5
290,-17.95,-2.07,-20.85
300,-25.67,-4.42,-20.77
310,-31.61,-7.04,-21.08
320,-31.07,-10.94,-21.79
330,-25.99,-13.67,-15.61
340,-20.0,-14.89,-6.63
350,-14.68,-15.05,1.17
360,-11.71,-15.01,8.53
370,-10.05,-14.99,14.56
380,-8.49,-15.51,20.2
390,-7.37,-16.34,24.87
400,-5.5,-16.73,24.73
410,-2.16,-17.63,18.53
420,2.63,-18.23,14.93
430,6.19,-18.77,10.78
440,6.7,-20.24,7.01
450,8.05,-21.86,5.35
460,8.9,-23.72,5.24
470,8.05,-26.51,5.86
480,9.76,-28.65,4.26
490,11.76,-29.81,1.63
500,15.06,-29.43,-3.08
510,19.02,-27.63,-7.66
520,20.84,-26.9,-9.83
530,24.55,-25.72,-11.13
540,29.53,-24.07,-13.06
550,31.12,-23.5,-14.13
560,29.22,-23.88,-13.31
570,26.44,-24.23,-12.47
580,16.7,-24.86,-14.07
590,3.85,-24.91,-19.38
600,-4.24,-23.68,-27.14
610,1.86,-19.58,-35.86
620,8.75,-17.43,-38.42
630,11.43,-18.65,-30.68
640,13.61,-19.52,-30.31
650,13.26,-22.1,-26.34
660,8.56,-25.37,-24.72
670,4.97,-26.31,-25.68
680,1.67,-26.87,-26.15
690,-3.07,-26.41,-27.07
700,-6.06,-25.38,-28.54
710,-4.65,-23.76,-30.16
720,-2.07,-23.08,-29.4
730,-0.17,-22.91,-26.81
740,1.43,-22.99,-25.12
750,3.36,-23.52,-23.09
760,3.97,-24.37,-19.87
770,1.36,-25.32,-16.22
780,-1.99,-25.02,-11.19
790,-5.07,-23.62,-6.73
800,-6.91,-21.0,-4.73
810,-8.52,-18.19,-6.37
820,-9.16,-16.17,-11.29
830,-9.35,-15.32,-14.69
840,-9.81,-15.32,-14.45
850,-9.79,-16.72,-9.08
860,-9.22,-17.41,-6.52
870,-8.75,-18.01,-4.02
880,-9.96,-18.32,0.02
890,-11.15,-17.38,2.07
900,-11.56,-16.76,2.92
910,-11.85,-15.92,4.43
920,-9.68,-14.57,5.96
930,-5.97,-13.2,6.55
940,-2.04,-11.5,8.18
950,0.27,-9.74,10.3
960,1.71,-8.46,11.71
970,0.6,-7.84,11.68
980,-1.15,-7.72,10.52
990,-1.13,-7.73,9.21
1000,1.67,-7.43,8.08
