timestamp,x,y,z
0,0.26,0.04,-11.9
10,0.25,-0.17,-11.81
20,0.23,-0.42,-11.5
30,-0.03,-0.62,-11.14
40,-0.62,-0.85,-10.59
50,-1.19,-1.04,-10.25
60,-1.54,-1.17,-10.39
70,-1.69,-1.03,-10.81
80,-1.46,-0.58,-11.6
90,-0.48,0.03,-12.3
100,1.14,0.67,-12.73
110,3.01,1.51,-13.66
120,4.67,2.75,-14.79
130,5.49,4.1,-15.76
140,5.43,4.99,-16.58
150,5.03,5.28,-17.01
160,4.41,5.43,-16.89
170,3.33,5.58,-16.42
180,3.66,5.56,-16.51
190,4.85,5.55,-17.01
200,4.76,5.43,-17.16
210,3.17,5.04,-17.3
220,0.45,4.83,-17.51
230,-2.55,4.75,-18.13
240,-5.42,4.7,-19.13
250,-7.9,4.52,-19.83
260,-9.65,4.39,-18.84
270,-10.47,3.96,-16.39
280,-11.28,3.36,-13.37
290,-12.22,3.01,-9.97
300,-12.97,2.5,-6.38
310,-13.72,1.48,-2.03
320,-14.35,0.35,6.39
330,-16.1,0.62,4.29
340,-17.17,0.17,7.6
350,-17.58,-0.31,6.93
360,-17.3,-0.4,6.53
370,-17.88,-1.24,6.14
380,-17.12,-1.99,7.29
390,-15.6,-3.4,7.91
400,-13.5,-4.35,8.6
410,-11.68,-5.57,10.31
420,-10.19,-6.96,11.08
430,-7.93,-7.96,11.23
440,-5.61,-8.77,11.01
450,-3.33,-9.62,10.77
460,-1.59,-10.5,10.49
470,-0.27,-11.36,9.16
480,0.79,-12.47,7.62
490,2.71,-13.32,6.33
500,5.16,-14.07,4.89
510,7.69,-14.67,3.07
520,10.17,-15.63,2.0
530,12.0,-15.77,0.68
540,14.77,-15.91,-0.73
550,16.46,-16.9,-1.07
560,16.98,-17.89,-1.49
570,16.79,-19.24,-3.86
580,16.39,-19.24,-8.6
590,15.73,-18.75,-14.82
600,14.5,-17.78,-19.56
610,15.83,-17.2,-21.61
620,12.66,-16.75,-22.57
630,10.54,-16.53,-24.55
640,7.62,-16.03,-26.58
650,2.28,-15.13,-28.5
660,-2.26,-14.59,-28.81
670,-6.12,-13.82,-29.46
680,-7.4,-13.07,-31.03
690,-9.99,-12.56,-32.75
700,-15.15,-12.2,-34.8
710,-21.45,-12.06,-34.28
720,-26.99,-11.69,-32.45
730,-29.42,-11.28,-30.51
740,-28.72,-11.13,-27.45
750,-26.11,-10.89,-24.48
760,-23.91,-10.49,-22.37
770,-24.07,-9.94,-20.57
780,-24.39,-9.41,-18.9
790,-23.93,-9.0,-17.21
800,-23.47,-8.8,-15.48
810,-23.77,-8.45,-14.08
820,-24.42,-8.08,-13.1
830,-24.81,-8.03,-11.53
840,-23.85,-8.17,-9.58
850,-22.64,-8.74,-7.02
860,-21.01,-9.15,-3.99
870,-19.73,-8.87,-1.94
880,-18.94,-8.28,-0.67
890,-18.6,-7.5,-0.06
900,-18.61,-6.87,0.05
910,-18.73,-6.29,0.21
920,-17.44,-5.93,0.19
930,-16.65,-6.01,0.64
940,-16.11,-6.17,1.5
950,-15.13,-6.64,2.75
960,-13.36,-7.18,4.19
970,-11.17,-7.47,5.62
980,-9.32,-8.1,7.8
990,-6.64,-7.62,8.2
1000,-5.43,-7.55,8.17
