timestamp,x,y,z
0,-7.2,2.42,-16.16
10,-8.31,1.96,-15.84
20,-9.03,1.57,-14.9
30,-9.18,1.08,-13.59
40,-8.94,1.13,-12.75
50,-7.17,1.77,-12.82
60,-5.21,2.45,-13.88
70,-5.3,2.78,-13.58
80,-6.86,2.55,-12.95
90,-8.83,1.89,-12.36
100,-10.28,1.26,-10.9
110,-11.14,0.63,-9.62
120,-8.63,0.63,-6.15
130,-9.44,-0.34,-5.05
140,-12.83,-1.81,-5.14
150,-11.7,-2.36,-2.15
160,-10.67,-2.69,0.57
170,-11.64,-2.88,3.21
180,-13.17,-3.33,5.43
190,-12.95,-4.43,13.07
200,-14.33,-5.51,6.06
210,-14.87,-7.07,8.36
220,-12.79,-8.6,10.25
230,-7.48,-10.02,12.03
240,-1.95,-10.86,13.26
250,-1.02,-12.71,15.16
260,-2.41,-15.1,13.92
270,-2.7,-18.15,14.28
280,-0.02,-20.58,12.67
290,2.12,-25.31,11.59
300,2.6,-29.24,6.19
310,2.65,-32.35,-0.15
320,5.07,-34.45,-6.65
330,6.94,-35.42,-11.67
340,11.17,-35.44,-16.68
350,14.45,-34.47,-20.86
360,16.85,-32.39,-25.11
370,17.03,-30.66,-29.58
380,18.13,-25.46,-34.88
390,17.55,-19.47,-41.31
400,10.52,-16.62,-44.48
410,5.92,-15.31,-43.07
420,2.62,-15.21,-36.16
430,1.21,-14.22,-31.36
440,-0.72,-14.67,-28.29
450,-5.72,-14.73,-26.77
460,-7.63,-13.96,-25.23
470,-6.48,-13.7,-23.47
480,-3.53,-13.86,-22.38
490,-0.79,-14.16,-21.6
500,-0.3,-14.7,-20.81
510,-1.89,-15.78,-20.61
520,-4.41,-16.15,-22.01
530,-6.72,-15.99,-24.37
540,-9.18,-16.21,-25.21
550,-8.59,-17.49,-22.72
560,-4.08,-17.2,-21.03
570,-3.45,-17.7,-22.28
580,-5.05,-18.57,-23.35
590,-8.62,-18.99,-23.1
600,-12.39,-20.21,-22.84
610,-15.2,-22.53,-20.94
620,-18.42,-24.84,-17.58
630,-19.68,-24.99,-13.53
640,-17.41,-23.96,-9.91
650,-13.68,-23.2,-6.04
660,-10.42,-20.92,-2.3
670,-9.6,-17.82,-1.23
680,-10.76,-15.09,-1.94
690,-12.28,-13.45,-2.76
700,-11.11,-12.08,-3.42
710,-10.05,-11.71,-3.15
720,-11.85,-11.52,-1.33
730,-14.08,-12.1,2.43
740,-15.36,-11.67,4.97
750,-15.34,-11.17,6.05
760,-14.77,-10.24,7.01
770,-14.76,-10.48,7.68
780,-13.21,-12.03,9.19
790,-8.0,-14.2,12.24
800,-4.71,-16.88,16.67
810,2.68,-18.65,19.87
820,16.13,-17.76,20.59
830,18.84,-16.89,11.65
840,19.48,-14.46,-6.05
850,20.84,-11.06,-19.9
860,19.0,-8.62,-24.82
870,16.87,-7.23,-21.8
880,17.54,-5.91,-14.51
890,19.48,-4.84,-9.31
900,24.08,-2.29,-10.37
910,27.35,1.46,-16.2
920,24.57,4.18,-24.29
930,15.51,3.91,-27.65
940,7.2,2.66,-23.87
950,3.53,2.4,-16.75
960,4.05,3.28,-12.33
970,6.15,3.91,-7.65
980,6.71,4.76,-6.39
990,5.6,4.91,-11.16
1000,4.14,5.33,-13.37
