timestamp,x,y,z
0,-6.12,2.7,-21.96
10,-6.98,2.77,-23.9
20,-8.48,2.7,-24.58
30,-9.78,2.36,-23.4
40,-10.49,1.78,-20.95
50,-9.54,1.16,-18.02
60,-7.34,0.87,-15.3
70,-5.7,0.98,-13.65
80,-5.6,1.02,-13.79
90,-6.01,0.93,-14.73
100,-5.99,0.75,-14.89
110,-6.86,0.09,-13.85
120,-8.36,-1.24,-11.64
130,-8.77,-2.78,-8.28
140,-7.11,-4.65,-2.0
150,-4.92,-5.6,5.68
160,-4.89,-6.45,9.49
170,-7.33,-7.84,16.46
180,-8.63,-8.68,18.91
190,-8.52,-8.83,17.79
200,-9.57,-10.07,17.04
210,-10.82,-12.32,16.09
220,-9.73,-15.56,16.34
230,-4.98,-18.01,17.22
240,2.82,-19.59,18.44
250,6.76,-21.28,18.23
260,8.21,-22.27,16.36
270,8.72,-23.77,14.97
280,9.02,-25.59,13.86
290,11.43,-29.17,12.2
300,12.75,-31.43,12.01
310,14.24,-34.81,9.85
320,16.93,-38.39,1.7
330,22.4,-37.91,-9.27
340,24.78,-35.86,-21.83
350,23.94,-32.39,-35.68
360,22.1,-27.78,-41.93
370,15.01,-25.0,-43.1
380,7.84,-23.76,-40.48
390,3.29,-23.18,-36.2
400,-1.55,-23.03,-30.3
410,-1.74,-23.39,-28.29
420,1.32,-23.3,-27.3
430,4.27,-23.77,-26.69
440,5.75,-23.49,-28.86
450,5.13,-23.91,-30.43
460,2.38,-25.07,-31.58
470,-3.91,-25.97,-30.78
480,-8.97,-25.92,-29.83
490,-12.37,-24.04,-31.52
500,-13.37,-22.56,-33.13
510,-12.51,-21.74,-32.97
520,-9.49,-21.38,-32.3
530,-7.71,-21.75,-30.96
540,-6.73,-23.61,-27.87
550,-9.13,-25.88,-23.11
560,-14.41,-27.48,-19.39
570,-19.31,-28.3,-14.66
580,-19.79,-27.1,-10.65
590,-18.4,-24.73,-7.39
600,-19.42,-21.98,-5.37
610,-19.29,-19.54,-4.14
620,-17.2,-17.61,-2.66
630,-15.01,-16.13,-1.16
640,-14.68,-15.32,-0.14
650,-15.28,-15.64,1.77
660,-16.54,-16.89,6.44
670,-17.75,-17.21,11.08
680,-15.4,-16.52,16.5
690,-12.96,-16.12,19.96
700,-11.81,-15.8,20.4
710,-12.95,-16.47,18.34
720,-7.94,-17.26,16.45
730,-1.39,-18.02,13.76
740,1.42,-18.76,10.44
750,0.78,-20.63,7.87
760,2.58,-22.54,7.56
770,7.39,-24.82,9.05
780,10.62,-26.95,8.61
790,13.55,-29.25,6.92
800,17.9,-30.48,4.72
810,22.46,-30.31,1.41
820,25.63,-28.79,-2.96
830,30.48,-27.01,-9.54
840,35.23,-22.8,-17.47
850,39.29,-20.16,-20.61
860,37.58,-18.62,-22.65
870,31.65,-17.81,-24.28
880,25.67,-17.48,-24.3
890,16.55,-17.74,-23.18
900,9.13,-18.25,-22.87
910,3.17,-17.17,-21.46
920,1.05,-16.54,-21.7
930,2.85,-16.9,-21.45
940,5.08,-17.57,-22.25
950,6.17,-17.72,-25.8
960,5.4,-17.84,-29.23
970,1.3,-18.44,-32.48
980,-3.06,-19.37,-33.39
990,-5.88,-19.52,-31.6
1000,-8.56,-19.74,-28.18
