timestamp,x,y,z
0,8.08,0.53,0.83
10,8.44,-0.01,-1.3
20,7.16,-0.27,-0.57
30,4.96,-0.67,1.71
40,3.17,-1.03,4.64
50,2.74,-1.32,7.22
60,3.85,-1.71,9.13
70,4.85,-1.95,10.22
80,5.6,-1.78,10.96
90,6.13,-1.59,11.39
100,7.79,-1.53,11.23
110,9.07,-1.55,10.34
120,10.14,-1.4,10.97
130,10.65,-1.55,11.37
140,10.12,-1.5,11.77
150,9.67,-1.38,12.3
160,9.5,-1.21,12.52
170,9.47,-0.99,12.25
180,9.92,-0.88,11.32
190,9.64,-0.73,9.68
200,9.11,-0.85,7.38
210,8.67,-0.96,4.89
220,7.39,-1.16,2.32
230,5.18,-1.26,0.17
240,2.8,-1.4,-1.69
250,0.23,-1.66,-2.07
260,-2.35,-2.13,-0.23
270,-3.05,-2.6,1.29
280,-4.11,-3.34,2.44
290,-4.8,-4.47,2.6
300,-5.26,-5.78,2.02
310,-5.83,-7.02,2.76
320,-6.01,-8.14,4.15
330,-5.4,-9.86,5.34
340,-4.72,-11.82,5.08
350,-3.19,-13.27,6.28
360,-1.24,-14.22,10.1
370,0.51,-15.42,15.2
380,2.59,-15.86,18.85
390,3.39,-16.34,21.55
400,2.61,-16.44,22.54
410,3.68,-16.95,21.69
420,4.09,-16.97,19.02
430,3.99,-16.87,16.29
440,4.77,-16.6,13.33
450,5.75,-16.46,10.96
460,7.08,-16.13,10.5
470,10.58,-15.99,12.68
480,15.99,-15.9,16.29
490,21.79,-16.25,21.99
500,26.47,-17.82,25.98
510,26.54,-20.48,27.02
520,23.33,-24.26,25.1
530,19.96,-28.62,21.3
540,17.04,-32.66,17.58
550,13.72,-36.22,13.11
560,8.59,-39.03,6.55
570,1.45,-38.13,-3.34
580,-3.39,-32.61,-12.89
590,-4.83,-24.38,-19.36
600,-3.46,-17.16,-18.98
610,0.28,-11.48,-16.48
620,3.86,-7.81,-13.52
630,3.95,-5.83,-11.45
640,3.2,-4.19,-8.29
650,3.99,-2.75,-5.03
660,5.43,-2.18,-4.92
670,4.92,-2.04,-8.97
680,2.68,-1.76,-12.38
690,0.29,-1.87,-17.32
700,-1.32,-1.07,-17.22
710,-4.9,1.61,-10.61
720,-10.23,2.52,-7.75
730,-9.93,3.02,-4.92
740,-12.5,2.93,-3.17
750,-13.53,2.32,1.04
760,-12.45,0.85,2.4
770,-10.63,-1.69,2.24
780,-10.61,-5.13,1.79
790,-10.49,-8.4,2.48
800,-8.96,-12.07,3.28
810,-6.69,-16.04,2.92
820,-1.75,-18.77,5.68
830,7.41,-18.17,11.24
840,14.95,-17.06,17.54
850,17.98,-16.06,17.24
860,18.22,-13.5,16.15
870,14.99,-13.03,16.95
880,11.12,-13.1,14.66
890,6.52,-13.55,11.13
900,0.29,-15.18,7.58
910,-2.08,-16.74,8.55
920,1.54,-17.85,11.34
930,5.84,-19.1,13.04
940,11.35,-22.81,14.67
950,18.71,-19.0,14.67
960,26.35,-17.81,20.05
970,28.13,-15.73,20.98
980,16.62,-14.98,12.23
990,10.35,-14.19,12.46
1000,7.05,-13.14,15.38
