timestamp,x,y,z
0,2.15,-1.8,-9.12
10,2.26,-1.71,-9.44
20,2.15,-1.66,-9.68
30,1.97,-1.72,-9.57
40,1.96,-1.8,-9.26
50,1.93,-1.87,-9.03
60,1.7,-1.92,-9.02
70,1.67,-1.95,-8.97
80,1.88,-1.84,-9.07
90,1.88,-1.72,-9.39
100,1.95,-1.67,-9.6
110,2.03,-1.64,-9.56
120,1.91,-1.56,-9.62
130,1.77,-1.55,-9.47
140,1.63,-1.56,-9.15
150,1.21,-1.59,-8.95
160,1.06,-1.72,-8.87
170,1.09,-1.74,-8.66
180,1.3,-1.61,-9.03
190,2.51,-1.32,-9.61
200,4.29,-0.81,-10.4
210,6.85,0.34,-12.51
220,11.05,2.57,-17.23
230,16.29,5.09,-24.5
240,18.94,4.51,-28.86
250,15.05,2.57,-36.43
260,9.15,0.15,-37.62
270,4.36,-2.62,-33.04
280,4.28,-4.62,-27.83
290,5.69,-5.91,-21.65
300,5.68,-6.01,-15.77
310,1.21,-5.58,-11.97
320,-5.07,-4.52,-10.4
330,-8.72,-2.8,-12.3
340,-8.46,-1.59,-15.84
350,-8.51,-1.19,-18.59
360,-9.92,-1.84,-18.98
370,-10.8,-2.83,-17.73
380,-11.82,-3.11,-13.73
390,-12.3,-3.86,-8.96
400,-13.88,-4.47,-4.14
410,-12.06,-4.69,-1.33
420,-12.32,-4.65,2.49
430,-13.4,-4.87,6.54
440,-13.35,-4.98,10.19
450,-11.24,-4.87,12.59
460,-9.89,-4.92,13.55
470,-9.9,-5.41,13.0
480,-9.84,-5.96,11.63
490,-9.11,-6.45,10.18
500,-8.36,-7.38,8.77
510,-7.5,-8.01,7.77
520,-5.31,-8.44,6.09
530,-2.28,-8.84,5.06
540,3.0,-8.58,4.68
550,5.96,-9.34,4.64
560,6.4,-10.38,4.57
570,7.54,-11.52,4.46
580,8.95,-13.71,4.59
590,10.49,-15.95,3.98
600,14.6,-18.45,4.43
610,18.69,-20.78,3.75
620,22.27,-22.11,1.59
630,23.13,-23.02,-2.8
640,25.46,-24.18,-6.54
650,27.33,-22.08,-13.11
660,26.45,-20.41,-23.38
670,21.56,-17.96,-31.83
680,14.99,-15.89,-37.05
690,10.74,-15.14,-37.57
700,9.32,-15.35,-31.0
710,8.01,-16.2,-24.82
720,6.95,-17.4,-21.12
730,5.6,-18.84,-18.97
740,-1.3,-20.54,-22.28
750,-8.46,-20.3,-29.42
760,-10.22,-18.37,-35.78
770,-10.0,-16.86,-39.16
780,-10.46,-15.96,-40.52
790,-10.47,-15.34,-39.97
800,-9.97,-15.85,-38.05
810,-9.22,-17.71,-34.9
820,-7.85,-18.42,-30.93
830,-6.97,-19.35,-27.81
840,-9.25,-21.03,-24.61
850,-15.39,-22.5,-20.91
860,-21.7,-23.18,-18.72
870,-18.85,-21.81,-18.41
880,-13.55,-21.09,-18.31
890,-9.0,-21.38,-14.94
900,-7.56,-21.89,-9.23
910,-6.93,-21.56,-3.06
920,-7.07,-19.7,2.15
930,-10.83,-18.15,4.01
940,-15.63,-16.91,4.61
950,-12.35,-15.59,7.0
960,-6.97,-13.59,8.82
970,-5.97,-12.32,10.97
980,-7.11,-12.2,14.38
990,-6.48,-11.78,16.34
1000,-6.2,-10.97,15.68
