timestamp,x,y,z
0,3.42,0.36,-11.5
10,4.24,0.22,-11.52
20,5.2,0.18,-11.75
30,6.17,0.17,-12.28
40,6.73,0.11,-12.9
50,6.74,0.03,-13.58
60,6.77,-0.12,-14.25
70,7.13,-0.53,-14.78
80,7.59,-1.12,-15.48
90,7.79,-1.4,-16.28
100,7.28,-1.4,-16.74
110,6.18,-1.35,-17.12
120,5.07,-1.13,-17.06
130,4.3,-0.85,-16.57
140,3.43,-0.67,-15.92
150,2.2,-0.52,-15.27
160,0.79,-0.2,-14.96
170,-0.71,0.22,-14.78
180,-2.16,0.54,-14.45
190,-3.11,0.66,-13.69
200,-3.85,0.74,-12.63
210,-4.09,1.1,-11.37
220,-4.33,1.43,-10.34
230,-4.7,1.67,-9.42
240,-5.38,1.88,-8.39
250,-6.26,2.2,-7.63
260,-6.65,2.65,-7.69
270,-6.83,2.98,-8.09
280,-7.44,3.75,-8.27
290,-8.38,3.97,-8.57
300,-9.78,3.73,-8.74
310,-10.35,3.48,-8.38
320,-10.37,3.12,-7.4
330,-10.7,2.88,-6.48
340,-11.3,2.55,-5.59
350,-12.16,2.13,-4.86
360,-12.65,1.96,-4.38
370,-12.28,1.63,-3.99
380,-13.39,1.08,-3.73
390,-13.0,0.26,-0.37
400,-11.46,-0.23,1.68
410,-12.79,-1.02,1.38
420,-13.06,-1.99,3.07
430,-13.19,-3.07,4.18
440,-12.1,-4.04,5.66
450,-10.38,-4.67,6.77
460,-8.63,-5.56,7.93
470,-5.99,-6.28,6.98
480,-3.91,-6.87,7.25
490,-3.02,-7.74,7.89
500,-2.11,-8.88,8.07
510,-0.98,-9.96,7.69
520,0.79,-10.79,7.42
530,2.68,-11.43,7.23
540,4.65,-12.59,7.07
550,6.64,-14.13,7.67
560,7.3,-15.75,8.69
570,6.53,-17.9,8.56
580,6.24,-20.58,7.27
590,6.93,-23.09,4.12
600,9.03,-24.68,-0.35
610,10.68,-26.06,-7.18
620,12.06,-26.53,-17.31
630,15.33,-25.41,-25.59
640,16.01,-23.59,-31.96
650,8.85,-21.12,-43.29
660,4.83,-19.16,-48.93
670,2.41,-16.6,-49.41
680,2.73,-16.35,-42.31
690,2.62,-17.06,-34.69
700,4.02,-16.57,-32.24
710,4.3,-15.59,-32.55
720,3.95,-14.9,-33.33
730,0.97,-15.01,-33.01
740,-4.9,-15.15,-31.62
750,-11.4,-15.36,-29.13
760,-18.28,-14.85,-24.79
770,-20.89,-13.82,-22.07
780,-21.88,-13.34,-20.18
790,-23.48,-12.62,-20.4
800,-26.39,-12.09,-17.73
810,-29.24,-11.01,-13.87
820,-33.0,-10.1,-10.69
830,-36.85,-9.04,-8.07
840,-37.11,-7.82,-6.4
850,-35.34,-7.61,-5.45
860,-31.39,-7.41,-3.95
870,-28.68,-7.48,-1.45
880,-27.0,-7.48,0.67
890,-25.66,-7.55,1.76
900,-24.61,-7.84,2.59
910,-23.44,-8.54,3.54
920,-22.22,-9.01,5.36
930,-20.74,-9.67,6.55
940,-18.35,-10.28,7.1
950,-14.54,-10.46,8.11
960,-13.44,-11.12,8.09
970,-12.78,-11.81,8.28
980,-11.39,-12.05,9.0
990,-12.09,-12.53,9.61
1000,-6.41,-11.76,10.34
