timestamp,x,y,z
0,-1.53,-0.57,-9.24
10,-1.7,-0.37,-10.04
20,-1.9,-0.19,-10.57
30,-2.16,-0.16,-10.38
40,-2.35,-0.19,-9.82
50,-2.4,-0.28,-9.08
60,-2.66,-0.43,-8.4
70,-3.25,-0.51,-8.08
80,-3.79,-0.27,-8.98
90,-4.29,0.28,-10.81
100,-4.76,0.97,-12.54
110,-5.29,1.31,-13.64
120,-6.15,1.24,-13.5
130,-7.06,1.0,-12.05
140,-7.54,0.8,-10.94
150,-8.02,0.62,-10.04
160,-8.49,0.96,-9.56
170,-8.47,1.37,-9.84
180,-8.22,1.4,-10.0
190,-7.86,1.31,-9.73
200,-7.4,1.38,-9.13
210,-7.11,1.59,-8.56
220,-7.28,1.5,-7.73
230,-8.48,1.25,-6.72
240,-10.13,0.83,-5.39
250,-11.78,0.18,-3.66
260,-12.31,-0.74,-2.02
270,-11.59,-1.59,-0.39
280,-9.96,-2.19,1.51
290,-7.72,-2.89,3.22
300,-5.1,-3.56,4.05
310,-2.29,-4.18,4.29
320,-0.2,-5.01,4.41
330,1.31,-6.98,10.25
340,0.12,-8.4,5.14
350,-3.28,-10.58,4.82
360,-4.4,-13.14,5.58
370,0.19,-14.01,5.14
380,6.11,-14.14,2.55
390,11.19,-14.64,4.98
400,16.32,-15.92,9.79
410,19.57,-18.85,12.84
420,20.89,-22.03,12.07
430,19.86,-25.8,7.36
440,18.64,-30.09,1.34
450,18.56,-33.63,-6.92
460,17.48,-33.22,-19.59
470,12.28,-29.34,-33.77
480,7.15,-23.85,-43.88
490,4.03,-19.58,-48.55
500,2.3,-17.65,-47.63
510,4.19,-16.39,-45.68
520,6.2,-16.27,-42.13
530,6.19,-17.48,-36.83
540,4.0,-18.86,-31.79
550,1.22,-19.57,-27.57
560,-1.37,-19.48,-25.21
570,-5.75,-19.2,-23.33
580,-12.28,-18.2,-22.18
590,-15.04,-16.07,-23.08
600,-12.77,-14.13,-26.35
610,-9.88,-13.32,-27.72
620,-7.16,-13.8,-26.44
630,-4.87,-14.75,-23.6
640,-2.94,-15.3,-20.85
650,-1.22,-15.6,-19.36
660,-1.07,-15.39,-19.24
670,-5.03,-15.59,-17.34
680,-9.86,-16.26,-13.81
690,-14.06,-16.22,-11.21
700,-15.16,-15.05,-10.46
710,-13.31,-13.83,-10.52
720,-10.68,-12.77,-11.88
730,-8.85,-12.41,-10.77
740,-8.04,-12.36,-8.5
750,-8.12,-12.23,-6.46
760,-8.55,-12.15,-4.89
770,-9.29,-11.88,-2.82
780,-10.62,-11.39,-0.18
790,-11.15,-10.98,2.2
800,-10.37,-10.06,3.19
810,-9.31,-9.26,3.26
820,-8.96,-8.79,3.01
830,-8.7,-8.45,3.25
840,-8.42,-8.49,4.09
850,-7.19,-8.54,5.51
860,-5.99,-8.54,7.27
870,-5.73,-8.55,8.25
880,-5.58,-8.53,8.07
890,-4.6,-8.77,9.07
900,-2.82,-9.28,10.79
910,-0.46,-9.8,11.75
920,0.81,-10.35,11.82
930,1.36,-11.62,12.01
940,2.52,-13.98,13.15
950,5.29,-16.38,14.6
960,9.93,-19.31,17.58
970,13.99,-23.54,17.16
980,17.08,-28.86,14.17
990,20.25,-33.09,10.18
1000,23.0,-37.65,5.16
