timestamp,x,y,z
0,3.77,5.64,9.6
10,3.9,5.59,8.42
20,3.86,5.6,7.15
30,3.73,5.59,6.04
40,3.7,5.68,5.38
50,3.49,5.74,4.65
60,3.07,5.9,3.98
70,2.6,5.96,4.06
80,2.26,6.05,4.72
90,2.15,6.1,4.58
100,2.18,6.13,3.9
110,2.14,6.1,2.95
120,2.05,6.05,2.32
130,1.65,5.91,1.58
140,1.04,5.81,0.79
150,1.26,5.54,0.39
160,0.75,5.2,-0.68
170,-0.09,4.54,-1.73
180,-0.43,3.71,-2.54
190,-1.31,2.96,-3.35
200,-2.5,1.93,-3.0
210,-3.57,0.55,-1.89
220,-4.33,-0.85,-1.15
230,-4.92,-2.46,-0.95
240,-4.96,-4.17,-0.73
250,-6.25,-6.36,-0.43
260,-6.21,-9.28,0.55
270,-5.76,-12.11,2.43
280,-6.08,-14.18,4.42
290,-5.38,-16.3,9.01
300,-3.73,-16.84,13.01
310,-1.19,-17.33,16.38
320,-1.53,-17.79,15.7
330,4.58,-17.26,21.85
340,8.51,-16.38,24.64
350,10.24,-14.29,23.92
360,12.08,-13.15,23.72
370,11.47,-12.29,24.76
380,8.2,-11.77,25.49
390,4.49,-11.75,23.73
400,1.94,-12.04,21.19
410,0.38,-12.33,18.88
420,0.33,-12.35,16.19
430,0.26,-12.48,13.94
440,1.28,-12.42,12.05
450,3.7,-11.94,11.61
460,6.07,-11.27,12.92
470,9.25,-10.79,14.53
480,11.98,-9.91,16.03
490,14.48,-9.34,17.37
500,16.35,-9.22,17.63
510,16.08,-9.48,17.34
520,14.39,-10.01,17.01
530,12.5,-11.2,16.11
540,11.16,-12.34,14.81
550,10.31,-13.07,13.88
560,9.38,-13.55,13.37
570,7.75,-14.05,12.87
580,6.61,-13.95,11.9
590,6.8,-13.76,10.25
600,6.44,-13.55,7.24
610,6.5,-12.35,3.76
620,7.26,-10.86,1.98
630,7.43,-9.31,1.49
640,7.81,-8.03,0.88
650,8.46,-6.41,-0.38
660,8.51,-4.93,-0.93
670,7.27,-3.68,-0.07
680,5.93,-2.5,1.58
690,4.91,-1.74,1.56
700,3.88,-0.71,-0.37
710,2.53,0.69,-2.06
720,1.46,2.05,-2.28
730,0.62,2.99,-2.29
740,-0.06,3.56,-3.06
750,0.05,4.11,-4.34
760,2.03,4.81,-6.03
770,3.33,5.13,-7.38
780,3.01,5.37,-5.93
790,2.26,5.3,-2.94
800,0.63,5.52,-1.34
810,-0.6,5.92,-0.3
820,-1.14,6.42,1.16
830,-0.77,6.21,-0.24
840,0.69,5.79,-4.97
850,-0.03,5.77,-8.57
860,-4.41,6.02,-8.77
870,-6.81,5.7,-10.01
880,-11.26,3.41,-9.78
890,-13.61,-0.98,-12.06
900,-12.51,-7.39,-12.89
910,-8.69,-14.43,-9.33
920,-5.09,-21.91,-3.02
930,-2.09,-24.59,4.78
940,-1.54,-24.95,13.01
950,-2.12,-22.71,19.5
960,-1.71,-19.9,25.67
970,-0.25,-17.01,28.95
980,2.68,-14.32,28.51
990,5.5,-12.68,27.09
1000,8.3,-10.96,27.15
