timestamp,x,y,z
0,3.68,4.96,7.66
10,3.06,5.15,7.93
20,2.36,5.3,8.26
30,1.68,5.4,8.59
40,0.57,5.44,9.31
50,-0.29,5.54,10.04
60,-0.96,5.57,10.26
70,-1.43,5.52,10.11
80,-1.75,5.42,9.64
90,-1.89,5.31,9.37
100,-2.15,4.98,8.86
110,-1.92,4.57,8.13
120,-0.43,4.08,7.58
130,1.59,3.56,7.37
140,4.34,3.03,7.34
150,7.91,2.69,7.33
160,11.49,2.36,6.87
170,14.3,2.15,6.57
180,16.67,1.74,6.47
190,18.9,1.19,5.57
200,21.37,0.71,4.14
210,24.3,-0.01,2.77
220,26.45,-0.11,1.26
230,28.56,-1.56,0.61
240,29.47,-2.07,0.57
250,29.79,-2.94,0.1
260,30.1,-4.34,-0.64
270,29.62,-5.3,-1.18
280,27.95,-6.79,-1.01
290,24.45,-8.48,-0.88
300,20.75,-10.74,-0.48
310,16.92,-12.55,0.32
320,12.02,-14.31,2.66
330,7.22,-15.4,6.58
340,4.13,-15.77,10.41
350,1.05,-15.7,13.97
360,-3.15,-15.39,16.37
370,-8.09,-14.74,18.67
380,-12.33,-13.68,19.87
390,-15.56,-12.45,19.46
400,-18.57,-11.15,19.18
410,-22.69,-9.89,19.55
420,-26.18,-8.74,20.87
430,-27.1,-7.78,22.8
440,-25.75,-6.65,23.4
450,-24.54,-5.77,23.45
460,-23.2,-4.85,23.19
470,-21.85,-4.07,22.5
480,-20.21,-3.92,20.37
490,-18.17,-4.0,16.3
500,-15.9,-4.78,13.84
510,-15.0,-5.34,9.92
520,-14.43,-6.45,7.71
530,-14.12,-7.5,9.74
540,-12.44,-8.55,14.37
550,-10.99,-9.49,16.04
560,-9.19,-10.16,18.08
570,-8.01,-10.95,17.65
580,-6.03,-11.95,15.59
590,-4.4,-12.56,12.13
600,-0.09,-12.87,9.5
610,0.88,-13.03,3.94
620,3.27,-13.38,0.42
630,8.84,-12.94,-0.16
640,16.25,-12.95,0.79
650,23.29,-12.61,1.53
660,29.87,-11.96,1.61
670,36.34,-11.09,1.88
680,39.25,-9.8,1.0
690,39.5,-8.51,-1.24
700,37.23,-7.47,-2.95
710,35.03,-6.57,-3.02
720,34.08,-6.01,-3.19
730,32.0,-5.57,-3.96
740,28.87,-5.58,-4.05
750,26.23,-5.47,-4.89
760,24.32,-6.45,-4.86
770,21.58,-7.14,-5.42
780,20.15,-8.41,-5.94
790,16.99,-10.02,-8.21
800,14.63,-11.8,-8.21
810,12.17,-14.18,-4.26
820,8.16,-15.47,0.86
830,3.33,-16.3,5.33
840,-4.04,-16.59,6.6
850,-10.68,-16.25,6.22
860,-13.41,-16.18,6.44
870,-15.54,-16.06,4.53
880,-16.44,-15.8,4.0
890,-16.45,-15.86,5.2
900,-16.23,-15.88,6.87
910,-16.22,-15.71,10.11
920,-16.9,-15.15,13.58
930,-16.8,-14.31,16.22
940,-16.17,-13.44,17.54
950,-15.28,-12.6,17.44
960,-14.3,-11.84,16.52
970,-13.36,-11.3,14.91
980,-12.1,-10.18,13.19
990,-10.83,-9.37,12.06
1000,-9.58,-8.64,11.12
