timestamp,x,y,z
0,-2.25,2.25,11.39
10,-2.93,2.13,11.57
20,-3.62,2.09,11.63
30,-4.09,2.09,11.75
40,-4.42,2.05,11.75
50,-5.11,2.09,12.03
60,-5.68,2.08,12.32
70,-5.52,2.01,12.95
80,-5.24,1.95,13.23
90,-4.03,1.87,12.56
100,-2.17,1.88,11.28
110,0.22,2.22,10.13
120,2.89,2.66,9.91
130,4.52,2.81,10.02
140,5.88,3.11,10.79
150,7.45,3.27,12.55
160,8.49,3.13,13.51
170,9.69,2.99,13.71
180,11.24,2.91,13.67
190,11.5,2.98,13.71
200,12.15,3.0,14.24
210,12.53,2.81,14.36
220,13.04,2.8,14.43
230,12.37,2.51,14.38
240,10.51,1.84,12.79
250,8.43,1.91,9.84
260,6.5,2.1,6.34
270,5.71,2.89,4.66
280,4.68,3.43,4.18
290,2.96,3.49,3.96
300,1.03,3.32,3.19
310,0.72,2.65,2.97
320,-1.49,2.13,1.53
330,-3.79,1.52,1.05
340,-2.62,0.99,1.54
350,-0.24,0.65,2.38
360,2.89,0.33,3.62
370,7.13,0.11,4.22
380,11.08,-0.02,3.96
390,14.45,-0.08,4.16
400,17.66,-0.22,4.16
410,19.46,-0.12,3.91
420,20.62,0.08,4.1
430,21.16,0.28,4.01
440,22.75,0.41,3.04
450,23.98,0.47,1.44
460,22.99,0.64,-0.56
470,21.49,0.67,-1.7
480,20.14,0.29,-2.7
490,25.85,0.03,-5.22
500,31.07,-0.34,-9.66
510,26.78,-0.63,-12.77
520,21.11,-0.76,-14.61
530,16.37,-0.97,-14.82
540,13.58,-1.19,-14.48
550,13.57,-1.89,-12.34
560,10.3,-3.8,-9.67
570,3.97,-6.84,-7.26
580,-3.62,-9.72,-3.42
590,-11.63,-11.9,2.39
600,-17.64,-13.02,10.78
610,-21.99,-13.77,23.66
620,-25.87,-13.52,35.89
630,-29.61,-11.34,36.75
640,-31.4,-9.18,24.43
650,-36.48,-6.59,12.57
660,-39.89,-4.67,5.94
670,-39.62,-3.4,4.03
680,-38.25,-2.55,3.41
690,-36.11,-1.53,1.93
700,-31.84,-2.28,-1.31
710,-26.48,-2.58,-5.29
720,-22.74,-3.33,-8.28
730,-19.33,-4.42,-8.77
740,-16.03,-5.82,-6.61
750,-13.11,-7.52,-3.24
760,-8.7,-9.0,-0.12
770,-5.19,-10.01,1.95
780,0.52,-10.43,3.97
790,6.46,-10.12,7.73
800,11.03,-9.11,9.83
810,15.06,-7.47,11.0
820,18.85,-5.49,12.46
830,23.7,-3.37,13.0
840,27.31,-1.09,12.62
850,28.88,0.84,10.97
860,30.62,2.65,7.82
870,33.62,4.54,5.45
880,35.51,5.84,3.68
890,37.48,6.84,2.41
900,39.0,7.12,0.41
910,39.56,6.82,-1.39
920,38.6,5.99,-2.38
930,36.99,4.45,-1.59
940,34.97,1.53,0.91
950,32.25,-0.23,2.5
960,29.01,-2.1,4.19
970,25.56,-3.6,4.04
980,20.71,-5.07,2.7
990,15.75,-6.76,0.75
1000,10.34,-8.32,-1.01
