timestamp,x,y,z
0,1.24,-1.53,14.05
10,1.3,-1.45,14.27
20,1.27,-1.36,14.72
30,1.32,-1.49,15.35
40,1.02,-1.51,16.21
50,0.64,-1.35,17.1
60,-0.08,-1.36,17.58
70,-0.84,-1.45,17.56
80,-1.21,-1.2,17.51
90,-1.54,-0.97,17.2
100,-1.44,-1.02,16.51
110,-1.66,-0.73,15.28
120,-2.01,-0.82,14.43
130,-1.68,-0.93,13.31
140,-1.71,-0.99,11.92
150,-1.84,-0.96,10.74
160,-1.4,-0.81,9.45
170,-1.05,-0.85,7.93
180,-0.34,-0.83,6.02
190,0.67,-0.87,4.05
200,2.04,-0.94,2.34
210,3.42,-1.06,1.58
220,4.98,-1.24,1.59
230,6.59,-1.28,1.26
240,8.03,-1.34,0.61
250,9.94,-1.52,-0.8
260,12.35,-1.8,-2.57
270,14.57,-2.06,-5.39
280,17.49,-2.34,-7.42
290,19.6,-2.23,-8.71
300,21.3,-2.23,-9.39
310,21.45,-2.63,-11.2
320,21.07,-3.82,-12.62
330,23.06,-4.52,-13.39
340,26.13,-5.07,-12.01
350,28.22,-5.49,-9.92
360,29.5,-6.02,-7.94
370,29.59,-6.73,-6.98
380,28.49,-7.5,-6.0
390,27.17,-8.37,-4.82
400,26.37,-9.45,-4.07
410,25.97,-11.09,-4.29
420,23.85,-13.3,-3.72
430,18.99,-15.4,-0.72
440,12.75,-16.62,4.8
450,7.74,-16.71,12.33
460,4.31,-15.89,20.01
470,2.07,-15.02,25.2
480,-0.18,-14.35,27.72
490,-4.11,-13.91,29.11
500,-10.41,-13.19,30.87
510,-19.86,-11.54,33.1
520,-31.31,-8.63,35.36
530,-39.0,-5.74,36.19
540,-38.37,-3.61,32.28
550,-32.65,-2.65,25.16
560,-26.29,-1.86,20.54
570,-21.54,-1.33,17.85
580,-18.63,-1.02,14.0
590,-17.01,-0.87,9.95
600,-15.75,-1.2,6.94
610,-14.24,-1.56,4.77
620,-12.62,-2.12,3.1
630,-11.65,-3.01,1.8
640,-10.69,-3.9,1.38
650,-10.0,-5.15,1.36
660,-9.57,-6.95,2.2
670,-8.4,-8.79,4.7
680,-6.77,-11.01,9.42
690,-4.14,-13.03,14.8
700,0.63,-12.7,19.72
710,5.03,-12.67,22.36
720,8.25,-12.13,19.84
730,8.72,-12.48,16.79
740,11.88,-12.28,11.99
750,13.48,-12.03,7.27
760,14.1,-11.9,5.76
770,16.15,-11.64,7.72
780,18.67,-11.09,10.9
790,19.67,-10.82,11.5
800,19.16,-10.32,9.17
810,18.48,-10.51,9.2
820,17.74,-10.09,10.26
830,17.19,-9.96,11.69
840,20.04,-8.2,10.73
850,19.95,-7.86,8.53
860,19.7,-7.87,8.66
870,21.06,-7.09,8.45
880,22.06,-6.96,7.14
890,22.78,-7.64,5.72
900,22.44,-8.35,4.14
910,20.65,-9.05,3.32
920,17.08,-10.96,4.13
930,15.25,-11.35,3.74
940,11.78,-12.6,4.48
950,10.43,-13.18,3.75
960,7.59,-14.4,2.86
970,2.43,-15.6,2.63
980,-3.45,-16.63,3.38
990,-9.85,-16.97,4.99
1000,-15.26,-16.63,7.27
