timestamp,x,y,z
0,3.72,2.36,9.84
10,3.55,2.39,10.33
20,3.42,2.39,10.88
30,3.15,2.29,11.57
40,2.97,2.22,12.28
50,2.76,2.21,12.67
60,2.56,2.26,12.91
70,2.37,2.43,13.39
80,2.68,2.7,14.49
90,3.51,2.89,15.61
100,4.58,2.64,15.75
110,5.59,2.54,15.66
120,6.01,2.7,15.36
130,5.82,2.62,14.48
140,5.85,2.27,12.61
150,5.91,1.93,10.36
160,6.01,1.65,8.27
170,6.38,1.39,6.31
180,7.09,1.05,4.34
190,7.91,1.1,2.31
200,8.97,1.24,0.85
210,10.35,1.04,-0.09
220,11.72,0.7,-0.93
230,12.95,0.66,-1.89
240,14.04,0.68,-2.51
250,14.79,0.72,-2.76
260,15.36,0.77,-2.51
270,15.1,0.58,-1.91
280,15.3,0.34,-1.83
290,15.92,-0.09,-2.79
300,16.17,-0.5,-4.02
310,15.43,-0.64,-4.84
320,14.66,-0.85,-5.06
330,12.89,-1.18,-5.66
340,12.03,-1.64,-7.42
350,12.9,-2.08,-9.64
360,14.94,-2.87,-11.89
370,17.34,-4.15,-15.05
380,20.36,-6.6,-18.61
390,22.44,-9.48,-19.58
400,23.62,-13.48,-16.77
410,24.09,-16.92,-7.99
420,22.13,-18.72,5.85
430,20.79,-18.73,22.18
440,20.93,-17.93,38.05
450,15.88,-18.2,46.82
460,2.66,-17.95,43.3
470,-7.12,-16.16,35.24
480,-12.41,-13.54,29.78
490,-16.74,-10.26,27.14
500,-19.69,-7.18,23.17
510,-18.55,-4.53,18.3
520,-15.56,-2.72,16.66
530,-17.14,-0.8,14.69
540,-24.04,0.93,13.01
550,-28.95,3.58,11.5
560,-27.39,4.57,9.64
570,-23.01,4.49,6.58
580,-19.99,4.63,4.09
590,-18.73,4.67,3.45
600,-17.54,4.71,1.54
610,-15.89,4.47,-0.83
620,-12.79,4.21,-2.28
630,-9.95,3.73,-3.47
640,-8.72,3.15,-4.3
650,-9.13,2.05,-5.43
660,-9.81,0.48,-6.42
670,-10.65,-1.85,-7.53
680,-11.17,-4.54,-6.92
690,-11.15,-7.27,-3.88
700,-10.9,-10.27,-0.52
710,-11.0,-13.02,1.93
720,-11.49,-15.34,4.99
730,-11.87,-17.51,8.27
740,-11.69,-19.35,11.68
750,-10.62,-20.84,15.54
760,-9.99,-22.23,19.5
770,-8.36,-22.57,24.79
780,-4.48,-22.83,29.15
790,-1.28,-23.08,31.26
800,1.14,-23.81,30.3
810,2.34,-26.12,25.84
820,6.45,-27.31,19.1
830,13.78,-27.01,12.62
840,22.86,-24.48,9.98
850,27.65,-19.93,11.76
860,26.07,-16.54,14.63
870,23.34,-14.24,14.71
880,22.09,-12.9,13.21
890,21.7,-11.8,11.41
900,20.68,-11.06,10.11
910,18.5,-10.6,8.95
920,16.19,-10.21,7.96
930,13.72,-10.02,6.67
940,11.52,-10.06,4.89
950,10.45,-10.05,2.69
960,9.72,-10.08,0.06
970,7.79,-10.01,-2.16
980,6.12,-9.81,-3.0
990,6.62,-9.87,-3.38
1000,9.01,-10.31,-3.71
