timestamp,x,y,z
0,0.46,5.57,8.84
10,0.51,5.66,8.83
20,0.66,5.79,8.84
30,0.84,5.97,8.91
40,0.83,6.17,9.08
50,0.87,6.23,9.2
60,1.12,6.29,9.25
70,1.46,6.28,9.31
80,1.89,6.29,9.36
90,2.12,6.47,9.79
100,2.02,6.57,10.13
110,1.84,6.59,10.33
120,1.95,6.43,10.24
130,1.89,6.17,9.78
140,1.67,5.92,9.32
150,1.29,5.59,8.99
160,0.9,5.22,8.52
170,0.42,4.78,7.75
180,-0.09,4.32,7.08
190,-0.36,3.89,6.47
200,-0.08,3.29,6.37
210,-0.09,2.88,5.52
220,0.97,2.35,5.23
230,1.82,1.86,5.18
240,2.96,1.2,4.91
250,4.72,0.5,4.24
260,6.48,-0.01,3.27
270,7.98,-0.54,2.62
280,9.01,-0.96,2.15
290,10.77,-1.36,1.64
300,13.94,-1.75,1.08
310,18.09,-2.23,0.37
320,20.94,-2.6,-0.11
330,22.18,-2.87,0.05
340,22.34,-3.0,0.23
350,23.82,-3.1,-0.12
360,27.05,-3.52,-1.12
370,28.45,-4.0,-1.83
380,28.18,-4.12,-2.81
390,27.85,-4.31,-3.74
400,27.33,-4.77,-5.13
410,25.7,-5.61,-6.52
420,21.61,-6.26,-7.08
430,16.17,-6.08,-6.39
440,11.43,-5.81,-5.37
450,7.1,-6.28,-4.62
460,1.87,-7.15,-3.11
470,-5.13,-7.79,0.53
480,-13.32,-7.22,6.17
490,-20.31,-5.71,13.06
500,-25.05,-3.84,19.3
510,-28.12,-1.59,22.53
520,-28.84,-1.14,23.7
530,-30.48,-0.68,21.47
540,-32.33,1.06,16.93
550,-32.95,1.86,12.75
560,-33.03,2.09,9.69
570,-32.51,2.04,7.59
580,-30.46,1.34,6.39
590,-26.62,0.19,4.84
600,-22.99,-1.17,3.44
610,-18.85,-2.61,3.13
620,-14.84,-3.76,3.38
630,-10.98,-4.94,4.42
640,-6.42,-5.85,5.41
650,-2.42,-6.41,6.15
660,0.54,-7.15,7.39
670,3.8,-7.23,9.43
680,7.61,-6.96,11.3
690,11.53,-6.93,12.44
700,14.69,-6.45,13.8
710,17.75,-5.62,13.05
720,20.89,-4.8,10.97
730,21.77,-3.78,9.98
740,21.5,-2.51,9.67
750,21.43,-1.19,9.3
760,21.04,-0.42,8.63
770,19.98,-0.08,7.54
780,18.54,-0.12,6.14
790,17.54,-0.58,4.62
800,22.29,-1.52,0.9
810,33.16,-3.01,-2.98
820,38.06,-3.41,-3.11
830,35.31,-5.29,0.2
840,27.81,-3.69,1.62
850,23.08,-2.73,0.9
860,21.29,-2.73,-0.38
870,19.6,-2.93,-2.48
880,17.35,-3.06,-4.05
890,17.69,-3.51,-5.75
900,21.45,-4.74,-7.58
910,23.4,-5.97,-8.61
920,21.75,-6.93,-8.18
930,19.18,-7.59,-6.77
940,16.12,-8.42,-6.02
950,13.5,-9.66,-5.11
960,9.56,-11.26,-2.72
970,2.01,-12.55,-0.72
980,-6.74,-14.57,2.99
990,-17.66,-14.12,9.74
1000,-26.14,-9.83,21.95
