timestamp,x,y,z
0,0.75,0.05,12.28
10,1.02,-0.17,12.26
20,1.19,-0.1,11.91
30,0.7,0.08,11.74
40,0.03,-0.01,11.68
50,-0.4,-0.1,11.82
60,-0.92,-0.09,11.56
70,-1.36,0.06,10.95
80,-1.9,0.17,10.6
90,-3.47,0.49,10.37
100,-5.53,0.98,10.53
110,-6.94,1.64,11.23
120,-7.82,2.05,12.15
130,-8.5,2.0,12.96
140,-9.11,2.2,13.42
150,-8.13,2.43,11.87
160,-9.33,1.61,11.01
170,-12.23,1.21,9.97
180,-15.15,1.0,10.32
190,-16.91,0.85,11.4
200,-17.97,0.5,12.42
210,-17.5,0.14,12.77
220,-15.31,-0.42,11.21
230,-12.45,-0.95,8.16
240,-9.74,-1.28,5.42
250,-8.0,-1.03,4.65
260,-5.08,-1.78,7.68
270,-5.64,-0.43,4.69
280,-4.97,0.11,1.78
290,-1.43,-1.39,4.6
300,2.04,-1.3,6.34
310,4.32,-1.06,6.78
320,7.14,-0.85,5.99
330,9.03,-0.57,4.93
340,9.3,-0.25,4.58
350,9.07,0.18,4.63
360,8.45,0.47,4.34
370,8.45,0.57,3.8
380,8.46,0.86,2.83
390,7.91,0.66,1.78
400,8.29,0.19,1.19
410,9.48,-0.24,1.5
420,10.82,0.09,1.9
430,11.84,0.68,2.27
440,12.36,0.89,3.5
450,12.47,0.64,5.24
460,12.62,0.77,6.58
470,12.63,0.57,7.75
480,12.76,0.1,8.4
490,12.88,-0.35,8.6
500,13.96,-0.48,8.91
510,17.7,-0.34,10.59
520,22.58,-0.32,12.51
530,25.74,-1.35,16.57
540,29.27,-2.81,18.52
550,26.14,-6.76,20.42
560,18.21,-9.62,20.83
570,11.79,-11.03,18.83
580,8.89,-12.01,15.63
590,7.78,-14.35,12.14
600,5.49,-17.28,8.62
610,0.62,-19.37,5.57
620,-6.68,-20.72,3.48
630,-16.46,-21.89,1.43
640,-28.4,-18.59,0.3
650,-36.81,-14.72,1.27
660,-39.11,-11.82,4.92
670,-36.65,-10.26,9.11
680,-32.99,-9.33,11.75
690,-31.28,-9.03,12.33
700,-31.31,-8.14,11.26
710,-31.11,-7.13,9.81
720,-30.33,-6.22,8.04
730,-28.41,-5.85,6.24
740,-25.79,-5.41,4.69
750,-22.55,-4.64,2.99
760,-20.53,-4.51,1.76
770,-19.82,-4.34,0.88
780,-19.3,-4.69,-0.1
790,-16.83,-5.45,-0.79
800,-16.21,-5.89,-2.48
810,-15.8,-6.97,-4.68
820,-15.99,-8.04,-9.01
830,-14.94,-9.62,-8.31
840,-9.1,-12.31,-2.57
850,-7.17,-13.69,1.09
860,-6.53,-14.39,5.45
870,-5.2,-15.12,9.09
880,-0.27,-14.3,12.27
890,8.45,-13.94,15.6
900,16.23,-12.5,16.96
910,19.97,-10.75,16.44
920,19.28,-9.51,16.13
930,15.25,-8.84,15.25
940,12.63,-7.79,14.63
950,13.13,-7.58,15.28
960,14.02,-8.35,19.11
970,15.44,-8.04,17.32
980,12.86,-8.51,13.0
990,10.69,-8.01,17.13
1000,9.8,-7.68,19.7
