timestamp,x,y,z
0,-0.99,0.73,9.64
10,-0.91,0.73,9.57
20,-0.77,0.79,9.42
30,-0.68,0.79,9.21
40,-0.7,0.71,8.82
50,-0.45,0.6,8.77
60,-0.34,0.38,9.09
70,-0.43,0.29,9.15
80,-0.52,0.33,9.12
90,-0.45,0.27,9.28
100,-0.39,0.31,9.95
110,-0.35,0.42,10.98
120,-0.42,0.52,12.12
130,-0.81,0.57,12.84
140,-0.92,0.75,13.61
150,-0.59,0.9,14.72
160,-0.45,1.1,15.75
170,-0.72,1.29,16.91
180,-0.45,1.39,18.3
190,-0.61,1.15,19.02
200,-0.78,0.71,18.83
210,-0.07,0.7,18.22
220,0.68,0.79,17.82
230,1.95,0.7,17.37
240,3.66,0.69,16.47
250,4.68,0.4,14.26
260,4.6,0.5,11.76
270,3.45,0.85,10.59
280,2.21,0.84,10.46
290,0.82,0.87,9.52
300,-0.95,1.01,7.44
310,-2.25,1.28,5.27
320,-3.34,1.38,3.02
330,-4.69,1.24,1.09
340,-7.42,0.96,-0.31
350,-11.34,0.12,-0.95
360,-15.67,-0.18,-2.18
370,-19.17,-0.18,-3.13
380,-22.14,0.05,-4.21
390,-25.15,0.41,-5.47
400,-28.23,0.66,-5.85
410,-29.33,0.56,-4.46
420,-27.39,-0.16,-2.38
430,-23.43,-0.85,-1.22
440,-19.05,-1.09,-0.39
450,-17.0,-1.52,-1.11
460,-17.57,-3.01,1.57
470,-12.86,-3.97,5.68
480,-9.57,-5.0,8.52
490,-5.53,-5.59,11.09
500,-0.44,-5.58,11.71
510,4.58,-5.97,11.73
520,10.3,-5.83,12.81
530,15.36,-5.12,15.55
540,19.75,-4.92,17.79
550,26.52,-4.19,16.41
560,36.35,-3.51,12.55
570,40.71,-3.42,10.79
580,36.01,-2.75,13.27
590,27.21,-2.56,17.31
600,20.15,-1.85,17.95
610,18.63,-1.35,15.43
620,21.01,-1.78,11.8
630,24.01,-2.32,8.37
640,26.19,-3.1,5.37
650,26.36,-4.0,2.82
660,24.72,-4.87,2.64
670,22.76,-5.79,4.76
680,20.26,-6.55,7.43
690,17.26,-8.01,8.54
700,12.1,-8.26,8.46
710,8.29,-9.02,7.45
720,4.87,-9.9,4.55
730,0.12,-10.83,1.69
740,-5.09,-11.16,2.32
750,-9.87,-10.98,6.52
760,-14.72,-10.42,12.65
770,-18.92,-9.43,17.83
780,-21.02,-8.66,19.61
790,-24.26,-8.08,17.45
800,-28.15,-7.49,16.38
810,-31.18,-6.9,17.59
820,-32.59,-6.06,18.51
830,-31.09,-5.41,18.55
840,-27.81,-4.58,18.18
850,-24.8,-4.02,17.95
860,-22.74,-3.69,16.86
870,-21.16,-3.72,14.34
880,-22.08,-4.34,10.53
890,-17.65,-4.59,9.48
900,-16.9,-5.19,8.8
910,-16.69,-5.83,7.03
920,-14.37,-6.68,5.03
930,-12.47,-7.6,4.1
940,-11.34,-8.71,4.4
950,-9.92,-9.38,6.46
960,-8.52,-9.99,9.78
970,-5.87,-10.64,11.52
980,-1.56,-11.01,11.37
990,3.32,-11.68,10.11
1000,7.77,-11.78,8.11
