timestamp,x,y,z
0,1.68,0.04,10.57
10,1.23,0.12,10.75
20,0.52,0.43,11.11
30,-0.62,0.83,11.54
40,-1.8,1.09,12.23
50,-3.26,1.31,13.28
60,-4.33,1.49,14.16
70,-4.62,1.53,14.65
80,-4.33,1.47,14.65
90,-3.26,1.27,13.89
100,-1.39,1.0,13.05
110,0.7,0.78,11.99
120,2.78,0.59,11.01
130,4.29,0.46,10.3
140,5.15,0.18,9.88
150,6.16,-0.34,9.58
160,7.37,-0.85,9.22
170,8.81,-0.96,9.38
180,10.19,-1.04,9.81
190,11.37,-1.39,9.82
200,12.5,-1.82,9.09
210,13.79,-2.05,7.9
220,14.6,-2.24,6.57
230,15.02,-2.38,5.3
240,15.52,-2.32,3.98
250,15.84,-2.15,3.36
260,16.2,-2.15,2.95
270,17.14,-2.62,1.88
280,18.35,-3.07,0.23
290,19.42,-3.33,-1.59
300,19.56,-3.54,-2.86
310,18.78,-3.8,-3.66
320,18.67,-4.24,-4.23
330,18.82,-5.01,-5.14
340,18.35,-6.15,-5.69
350,17.64,-7.15,-5.72
360,16.36,-8.68,-4.83
370,14.47,-10.06,-3.59
380,11.75,-11.48,-1.31
390,8.45,-12.65,2.47
400,4.85,-13.38,7.28
410,0.0,-13.61,12.43
420,-4.87,-12.39,17.43
430,-9.33,-10.77,21.75
440,-13.96,-9.21,24.53
450,-17.78,-7.63,26.3
460,-21.07,-6.0,27.57
470,-22.49,-4.51,28.3
480,-21.68,-3.65,31.13
490,-21.22,-2.79,30.86
500,-20.84,-2.18,28.35
510,-21.41,-2.08,25.63
520,-21.36,-2.7,22.53
530,-20.78,-3.42,18.59
540,-20.35,-4.55,14.83
550,-19.52,-5.73,12.05
560,-17.58,-6.9,11.42
570,-15.83,-7.79,11.45
580,-13.58,-8.67,11.44
590,-10.86,-9.74,11.46
600,-7.85,-11.1,10.94
610,-4.87,-12.6,9.97
620,-2.37,-14.53,9.03
630,-0.21,-16.88,8.21
640,5.2,-19.87,5.69
650,16.01,-20.97,3.25
660,26.24,-18.51,3.69
670,30.1,-15.19,6.64
680,28.66,-13.31,8.97
690,31.43,-12.21,7.91
700,37.41,-10.95,5.27
710,41.19,-9.59,3.38
720,39.83,-8.57,4.56
730,35.01,-7.87,6.95
740,28.57,-7.57,9.47
750,22.99,-7.15,10.99
760,20.33,-6.66,11.32
770,18.74,-6.55,8.31
780,20.9,-7.1,6.12
790,24.1,-8.16,4.19
800,25.84,-10.58,1.25
810,27.46,-14.64,-0.29
820,27.07,-20.51,0.31
830,21.78,-27.48,2.69
840,9.27,-33.08,8.29
850,-9.61,-34.0,17.22
860,-28.0,-28.95,25.95
870,-43.91,-21.92,29.78
880,-46.48,-13.46,29.51
890,-37.14,-11.82,21.62
900,-20.23,-10.29,7.76
910,-6.95,-9.97,1.16
920,-5.1,-8.9,5.85
930,-8.7,-7.03,15.6
940,-11.62,-4.98,24.16
950,-11.34,-3.45,27.53
960,-7.32,-2.48,26.57
970,-4.83,-1.97,19.73
980,-1.4,-2.45,16.24
990,0.37,-2.23,12.03
1000,0.81,-2.04,7.61
