timestamp,x,y,z
0,1.77,2.27,9.42
10,1.55,2.36,9.37
20,1.56,2.35,9.4
30,1.75,2.49,9.29
40,2.15,2.62,9.46
50,2.52,2.64,9.73
60,2.95,2.71,10.02
70,2.95,2.84,10.32
80,2.62,3.1,10.59
90,1.84,3.54,11.16
100,0.82,3.9,12.26
110,-0.1,4.05,13.61
120,-0.28,4.15,14.81
130,-0.01,4.3,15.28
140,-0.24,4.54,15.05
150,-0.46,4.72,14.72
160,-0.93,4.79,14.71
170,-1.23,4.58,15.18
180,-1.3,4.16,15.83
190,-1.11,3.85,16.38
200,-0.7,3.52,16.49
210,-0.09,3.23,16.06
220,0.59,2.88,15.15
230,1.23,2.57,14.17
240,2.05,2.28,13.16
250,2.57,1.95,12.2
260,2.92,1.43,11.15
270,3.33,1.0,9.58
280,3.85,0.47,8.02
290,5.07,0.16,6.97
300,6.22,0.11,6.02
310,6.37,0.07,5.4
320,6.18,0.01,5.33
330,6.11,0.06,5.71
340,5.69,0.13,6.38
350,5.46,-0.16,7.04
360,5.6,-0.17,7.29
370,5.65,-0.01,6.97
380,6.35,-0.17,6.64
390,6.75,0.07,5.87
400,6.85,0.22,5.16
410,6.84,0.27,4.87
420,7.1,0.36,4.93
430,7.21,0.55,4.83
440,7.44,0.5,4.46
450,7.47,0.7,4.17
460,7.22,0.87,4.0
470,7.25,0.89,4.14
480,7.56,1.1,4.04
490,8.05,0.84,3.92
500,8.78,0.64,3.45
510,9.31,0.57,2.83
520,9.83,0.41,2.46
530,10.49,0.06,2.05
540,11.23,-0.07,1.23
550,12.02,-0.2,0.27
560,13.03,-0.21,-0.25
570,14.0,-0.26,-0.53
580,14.32,-0.57,-0.57
590,14.48,-0.83,-0.51
600,14.79,-1.07,-1.02
610,14.83,-1.73,-1.34
620,14.73,-2.27,-2.33
630,14.97,-2.77,-3.23
640,15.06,-3.42,-3.63
650,14.99,-4.19,-3.61
660,15.26,-5.13,-3.4
670,16.09,-6.18,-3.53
680,18.36,-7.42,-3.83
690,20.75,-7.83,-3.65
700,18.81,-10.45,4.31
710,23.05,-12.36,-1.17
720,23.8,-13.0,-2.02
730,25.61,-14.84,1.92
740,28.46,-16.55,9.67
750,28.61,-17.52,16.91
760,24.46,-18.5,19.86
770,18.9,-18.98,19.79
780,14.89,-18.76,17.31
790,10.55,-18.95,13.83
800,6.92,-19.69,13.32
810,1.99,-20.24,15.44
820,-5.36,-20.97,19.97
830,-14.18,-21.14,24.47
840,-24.27,-19.9,26.53
850,-35.29,-17.29,26.31
860,-44.73,-13.8,24.73
870,-48.54,-10.69,23.23
880,-44.6,-7.69,22.07
890,-38.05,-5.32,20.84
900,-33.54,-3.1,18.51
910,-30.19,-1.74,15.87
920,-27.67,-0.86,12.29
930,-25.8,-0.34,8.39
940,-23.13,-0.29,5.75
950,-20.93,-0.51,3.83
960,-19.45,-0.82,2.94
970,-18.73,-2.43,5.63
980,-17.74,-2.93,6.32
990,-16.63,-3.61,5.74
1000,-15.66,-4.54,6.49
