timestamp,x,y,z
0,2.42,1.15,9.76
10,2.56,0.96,10.26
20,1.76,0.93,11.15
30,1.61,0.76,12.02
40,1.7,0.69,12.47
50,1.15,0.63,12.83
60,0.91,0.72,13.09
70,0.72,0.98,13.22
80,0.26,1.21,13.06
90,-0.03,1.36,12.65
100,-0.17,1.48,12.23
110,-0.15,1.61,12.11
120,-0.44,1.62,12.0
130,-0.68,1.59,11.98
140,-0.53,1.59,12.09
150,-0.43,1.51,12.3
160,-0.07,1.44,12.59
170,0.22,1.46,12.96
180,0.46,1.51,13.21
190,0.66,1.49,13.0
200,0.91,1.53,12.73
210,0.51,1.44,12.15
220,0.44,1.42,11.45
230,1.06,1.55,11.03
240,1.65,1.69,10.71
250,1.99,1.85,10.29
260,1.77,1.99,9.78
270,1.48,2.17,9.35
280,1.62,2.24,9.15
290,1.99,2.29,8.9
300,2.27,2.38,8.5
310,3.05,2.42,8.26
320,2.95,2.31,7.82
330,3.26,2.19,7.32
340,3.7,2.01,7.03
350,3.83,1.87,6.77
360,4.54,1.76,6.45
370,6.22,1.8,6.37
380,8.4,2.05,6.25
390,10.69,2.55,5.67
400,12.78,2.83,5.26
410,16.67,3.46,5.2
420,21.25,4.07,3.55
430,25.01,4.72,-0.27
440,27.67,5.16,-5.09
450,30.45,4.82,-8.88
460,33.22,4.02,-10.26
470,33.69,2.88,-8.91
480,32.2,1.52,-6.47
490,30.2,-0.03,-4.34
500,26.72,-1.73,-2.1
510,23.2,-3.43,0.35
520,19.52,-4.98,2.5
530,14.88,-6.43,4.74
540,9.8,-7.74,6.12
550,3.71,-8.97,6.06
560,-3.39,-10.49,5.72
570,-11.67,-11.68,7.43
580,-19.03,-12.55,11.8
590,-24.0,-12.62,18.53
600,-27.5,-11.78,25.34
610,-29.02,-10.41,29.97
620,-29.93,-8.65,30.4
630,-30.19,-7.17,26.78
640,-29.04,-6.17,21.71
650,-28.08,-4.99,16.41
660,-26.4,-4.25,12.0
670,-24.59,-4.14,8.81
680,-22.55,-5.04,6.15
690,-19.72,-6.22,4.29
700,-15.44,-7.56,4.79
710,-10.42,-8.29,6.48
720,-3.67,-8.36,7.51
730,0.97,-8.2,9.1
740,4.41,-8.51,10.92
750,10.54,-7.7,10.99
760,15.7,-6.75,10.58
770,21.41,-4.82,11.82
780,27.16,-2.48,12.26
790,30.47,-0.47,11.71
800,32.95,1.7,11.51
810,34.43,3.36,10.26
820,34.73,4.58,7.92
830,34.45,5.08,6.55
840,33.58,5.33,5.45
850,31.41,5.2,4.43
860,29.75,4.73,3.88
870,27.72,4.21,2.98
880,24.66,3.46,2.32
890,22.45,2.72,2.98
900,21.59,2.11,3.94
910,20.79,1.72,4.45
920,20.63,1.35,4.12
930,19.46,1.11,2.99
940,18.21,0.58,1.53
950,16.48,-0.34,0.15
960,12.68,-1.5,-0.57
970,8.67,-3.08,0.27
980,3.68,-4.96,2.34
990,-2.58,-7.38,3.34
1000,-8.75,-9.52,6.63
