timestamp,x,y,z
0,1.11,2.84,12.11
10,0.83,3.12,11.98
20,0.02,3.46,11.92
30,-0.79,3.76,12.03
40,-0.93,4.05,12.55
50,-0.18,4.12,13.73
60,0.82,4.2,15.23
70,0.83,4.32,16.11
80,0.5,4.21,16.1
90,0.55,4.23,15.69
100,0.38,4.51,14.93
110,0.28,4.82,14.18
120,0.26,4.85,13.26
130,-0.07,4.9,12.86
140,-0.6,4.65,12.11
150,-1.44,4.33,11.24
160,-2.27,4.27,10.15
170,-2.44,3.97,9.95
180,-2.78,3.73,9.96
190,-3.15,3.25,10.0
200,-3.78,2.85,9.75
210,-3.87,2.24,8.6
220,-3.72,1.58,7.02
230,-3.11,1.38,6.46
240,-2.63,0.96,6.68
250,-1.78,0.37,6.37
260,0.23,0.12,6.94
270,2.87,0.09,8.26
280,5.26,0.11,8.88
290,7.2,0.15,9.21
300,9.19,0.14,9.32
310,11.29,0.19,9.02
320,13.54,0.22,8.44
330,15.64,0.37,8.02
340,17.33,0.61,7.74
350,18.07,0.79,7.16
360,17.94,0.63,5.66
370,17.84,0.57,3.85
380,17.59,0.58,2.33
390,17.03,0.39,1.27
400,16.86,0.2,0.59
410,16.59,0.01,0.29
420,15.81,-0.13,0.03
430,15.47,-0.12,-0.16
440,15.63,-0.19,-0.61
450,16.49,-0.27,-1.81
460,17.48,-0.28,-3.11
470,17.57,-0.46,-4.28
480,18.76,-0.47,-5.01
490,18.96,-0.52,-4.92
500,17.77,-0.75,-4.7
510,17.05,-0.88,-3.88
520,17.23,-0.98,-2.43
530,18.38,-0.94,-0.65
540,15.9,-0.94,1.82
550,11.19,-1.47,4.44
560,5.9,-2.85,4.95
570,0.15,-4.83,4.18
580,-5.42,-6.67,4.78
590,-11.02,-8.04,7.53
600,-16.08,-8.36,12.83
610,-20.44,-8.39,19.79
620,-26.27,-8.33,26.49
630,-32.39,-7.71,32.29
640,-36.59,-6.79,33.82
650,-36.64,-5.7,28.79
660,-35.82,-5.02,20.75
670,-35.99,-4.02,12.27
680,-38.8,-3.02,3.15
690,-37.31,-2.97,-6.22
700,-32.69,-3.91,-10.75
710,-27.95,-5.53,-10.07
720,-24.28,-7.44,-7.13
730,-19.53,-9.5,-2.93
740,-13.58,-11.63,-0.01
750,-7.01,-13.46,0.74
760,1.13,-14.69,1.61
770,8.07,-15.19,4.22
780,13.41,-15.12,8.39
790,17.84,-14.51,11.89
800,22.35,-13.02,14.34
810,28.26,-11.69,15.67
820,32.21,-9.52,15.81
830,37.99,-7.63,14.51
840,40.32,-5.46,11.98
850,41.6,-3.72,10.23
860,42.83,-2.1,8.34
870,43.74,-0.82,7.82
880,43.81,0.0,7.87
890,41.89,0.45,7.6
900,39.55,0.45,6.51
910,36.66,-0.08,4.67
920,33.52,-1.03,2.35
930,29.76,-2.32,-0.68
940,25.68,-3.46,-3.37
950,21.51,-4.5,-5.04
960,18.1,-5.14,-5.17
970,15.39,-5.46,-4.75
980,12.92,-5.3,-4.58
990,10.11,-5.04,-4.27
1000,7.3,-4.85,-3.31
