timestamp,x,y,z
0,0.66,2.19,12.91
10,0.89,2.45,12.75
20,1.21,2.72,12.48
30,1.05,2.86,12.13
40,0.83,3.03,11.97
50,0.66,3.07,11.63
60,0.49,2.98,11.22
70,0.58,3.06,10.94
80,0.43,3.4,10.77
90,0.62,3.89,10.58
100,1.27,3.69,9.31
110,1.21,3.87,9.32
120,0.4,3.73,9.68
130,-0.17,3.47,10.16
140,-0.19,3.13,10.81
150,0.21,2.98,11.51
160,0.48,2.55,12.21
170,0.66,2.19,12.68
180,1.14,2.16,13.01
190,1.33,1.91,12.44
200,2.33,1.48,10.85
210,3.54,1.16,8.96
220,4.75,1.05,7.29
230,6.49,1.0,5.68
240,8.13,0.9,4.35
250,10.87,1.0,3.76
260,14.19,0.94,3.3
270,17.6,1.38,1.97
280,21.06,1.62,-0.53
290,26.2,1.66,-4.08
300,30.49,1.3,-7.27
310,30.54,0.53,-8.43
320,29.86,-0.95,-6.26
330,28.27,-2.41,-2.44
340,24.98,-3.42,0.9
350,22.08,-4.57,3.75
360,19.4,-5.32,5.54
370,16.86,-6.08,6.03
380,13.21,-6.87,5.6
390,8.63,-7.18,5.74
400,3.47,-7.23,6.15
410,-1.3,-7.52,6.2
420,-5.99,-7.68,5.66
430,-10.76,-8.02,5.3
440,-15.76,-8.15,7.38
450,-20.18,-7.96,11.58
460,-24.22,-7.36,15.83
470,-27.04,-6.58,19.64
480,-28.63,-5.59,21.78
490,-29.29,-4.39,21.89
500,-28.4,-3.68,19.77
510,-27.33,-3.33,16.25
520,-25.92,-3.2,12.47
530,-25.78,-3.44,8.34
540,-24.55,-4.22,5.11
550,-21.4,-5.52,3.76
560,-15.32,-6.32,4.81
570,-9.21,-7.05,7.4
580,-4.99,-7.47,10.06
590,-1.74,-7.99,11.35
600,0.62,-7.84,11.36
610,5.22,-7.1,11.76
620,12.02,-6.4,11.29
630,13.63,-4.77,11.73
640,15.33,-3.35,10.1
650,17.43,-2.37,7.66
660,17.58,-0.99,5.52
670,19.6,0.12,4.33
680,21.78,1.06,4.94
690,25.01,2.28,6.75
700,27.96,3.84,7.91
710,30.32,5.31,8.6
720,32.29,6.85,8.34
730,33.77,8.05,6.73
740,34.28,8.36,4.3
750,33.41,7.99,1.07
760,31.76,7.02,-0.88
770,29.83,5.26,-1.53
780,28.15,3.29,-1.39
790,26.71,1.6,-0.76
800,25.05,0.19,0.08
810,23.19,-1.03,1.27
820,19.97,-2.29,1.96
830,17.19,-4.14,1.54
840,12.67,-6.37,0.31
850,6.36,-8.66,0.03
860,-0.7,-11.07,0.91
870,-7.26,-13.72,1.48
880,-13.58,-14.83,6.28
890,-17.56,-15.6,14.3
900,-20.99,-15.67,20.08
910,-22.93,-14.85,24.51
920,-22.39,-12.92,26.73
930,-21.62,-10.7,25.59
940,-20.05,-8.73,23.0
950,-17.78,-6.43,20.31
960,-15.59,-4.51,17.22
970,-12.82,-2.84,14.26
980,-9.77,-1.48,11.52
990,-7.68,-0.53,9.73
1000,-5.6,0.02,9.22
