timestamp,x,y,z
0,4.27,-2.03,12.79
10,4.26,-2.02,12.83
20,4.16,-1.97,13.03
30,4.2,-2.05,13.92
40,4.36,-1.92,15.03
50,4.61,-1.76,16.07
60,4.69,-1.76,16.19
70,4.02,-1.98,15.07
80,2.89,-2.14,13.01
90,1.68,-2.1,10.81
100,0.45,-1.7,9.17
110,-0.23,-1.31,8.13
120,-1.45,-1.16,7.47
130,-2.95,-1.03,6.31
140,-4.19,-0.97,4.83
150,-4.69,-1.02,3.04
160,-4.68,-1.13,1.49
170,-4.41,-1.3,-0.08
180,-3.61,-1.71,-1.4
190,-2.66,-2.07,-2.81
200,-2.65,-3.08,-4.38
210,-3.44,-4.41,-6.05
220,-1.1,-5.22,-7.32
230,3.18,-6.13,-8.72
240,10.53,-6.99,-10.64
250,18.73,-7.35,-13.45
260,28.34,-6.78,-14.24
270,34.1,-6.36,-11.79
280,35.79,-6.11,-6.43
290,35.49,-5.58,-1.04
300,35.04,-4.89,2.53
310,35.45,-4.21,3.58
320,37.17,-4.06,1.92
330,36.25,-5.54,-2.93
340,33.02,-7.56,-7.51
350,30.0,-9.82,-8.98
360,27.42,-12.36,-6.85
370,23.78,-14.85,-3.09
380,21.81,-17.13,2.6
390,18.24,-18.88,6.93
400,14.4,-19.97,12.1
410,9.25,-20.6,16.54
420,2.48,-20.27,18.84
430,-3.76,-18.68,20.95
440,-7.62,-16.22,24.59
450,-8.74,-14.46,27.92
460,-11.1,-12.35,28.52
470,-15.45,-9.92,27.44
480,-21.98,-7.61,25.6
490,-27.32,-5.6,23.04
500,-28.14,-3.88,19.8
510,-23.93,-2.09,17.03
520,-19.57,-1.09,15.73
530,-17.07,-0.33,15.01
540,-15.76,0.21,14.44
550,-16.59,0.4,13.46
560,-15.8,0.62,9.15
570,-14.28,0.45,3.23
580,-12.25,0.13,0.68
590,-11.24,-0.36,-0.34
600,-10.22,-1.52,-1.11
610,-9.05,-3.27,-0.57
620,-8.17,-5.35,1.91
630,-8.12,-7.09,6.68
640,-8.06,-8.81,14.25
650,-7.79,-9.59,23.02
660,-6.93,-9.4,26.98
670,-7.67,-9.62,25.47
680,-8.6,-9.74,21.63
690,-8.0,-10.86,17.15
700,-3.87,-12.87,9.7
710,2.47,-14.62,1.18
720,8.03,-15.11,-0.94
730,9.96,-15.34,0.11
740,10.53,-16.51,0.61
750,13.97,-16.7,0.0
760,17.62,-16.53,3.65
770,20.84,-15.8,8.93
780,20.53,-14.89,13.25
790,17.37,-13.53,14.17
800,14.89,-12.05,15.43
810,12.69,-10.69,16.37
820,10.23,-9.86,17.04
830,8.71,-9.5,16.32
840,8.17,-9.19,15.69
850,7.9,-9.0,14.28
860,7.45,-8.96,12.53
870,7.18,-9.3,10.81
880,8.01,-9.44,9.0
890,9.99,-9.45,7.72
900,14.22,-9.73,5.63
910,19.41,-10.23,2.53
920,22.57,-10.96,0.43
930,23.46,-12.75,0.27
940,24.0,-15.13,0.93
950,23.41,-17.55,1.53
960,19.97,-20.36,2.41
970,13.41,-22.37,2.89
980,3.91,-23.2,3.33
990,-7.11,-22.51,4.11
1000,-17.01,-20.2,4.41
