timestamp,x,y,z
0,-2.51,1.08,10.92
10,-2.6,1.12,10.9
20,-2.55,1.2,10.89
30,-2.22,1.33,10.77
40,-1.93,1.39,10.77
50,-1.94,1.39,10.82
60,-2.55,1.23,10.89
70,-3.7,1.38,11.01
80,-4.51,1.63,11.3
90,-5.38,1.81,10.59
100,-7.58,1.74,12.65
110,-10.05,2.39,16.02
120,-13.54,2.62,20.65
130,-17.04,2.47,24.78
140,-19.0,1.59,27.1
150,-19.25,0.32,26.06
160,-17.16,-1.25,22.88
170,-15.56,-2.31,18.53
180,-13.66,-3.17,14.35
190,-10.5,-3.99,10.33
200,-6.79,-4.52,7.21
210,-3.04,-4.5,4.67
220,2.01,-4.51,3.85
230,6.48,-4.24,3.59
240,9.38,-4.48,3.57
250,11.35,-4.94,3.44
260,11.68,-4.32,2.95
270,10.68,-3.8,1.81
280,10.74,-3.42,0.27
290,11.52,-2.92,-0.19
300,12.29,-2.48,0.45
310,13.05,-1.87,1.44
320,13.25,-1.27,1.43
330,14.62,-1.42,0.53
340,17.3,-1.0,-1.16
350,19.54,-0.5,-2.62
360,20.29,-0.02,-3.13
370,19.89,0.39,-2.91
380,18.78,0.87,-2.05
390,18.1,1.04,-0.93
400,17.77,0.8,-0.52
410,18.8,0.42,0.25
420,19.82,0.07,0.7
430,20.39,-0.41,0.64
440,20.56,-0.89,0.55
450,20.56,-1.58,1.07
460,20.53,-2.63,2.14
470,18.67,-3.17,0.65
480,18.55,-4.44,-0.09
490,17.25,-5.96,1.62
500,14.07,-7.38,4.29
510,10.42,-8.41,6.81
520,7.13,-9.13,8.69
530,4.04,-9.22,10.06
540,1.76,-8.51,12.99
550,0.03,-9.12,20.1
560,-3.86,-7.94,25.41
570,-7.63,-7.1,28.13
580,-10.68,-5.84,27.51
590,-13.12,-5.04,24.68
600,-16.58,-3.8,21.19
610,-20.41,-2.54,18.8
620,-23.7,-1.47,17.22
630,-24.83,-0.79,15.43
640,-23.58,-0.4,13.29
650,-21.81,0.17,11.34
660,-20.39,0.14,10.45
670,-19.23,1.06,7.64
680,-17.13,-0.59,10.46
690,-16.8,-1.03,11.45
700,-15.17,-0.77,8.21
710,-12.77,-0.74,4.11
720,-11.27,-2.11,1.99
730,-10.38,-2.98,1.91
740,-11.54,-3.91,2.9
750,-11.76,-4.54,4.51
760,-10.2,-5.74,6.25
770,-9.14,-6.18,7.68
780,-8.49,-6.87,9.63
790,-8.29,-7.26,11.67
800,-7.58,-7.39,13.3
810,-6.05,-7.56,14.06
820,-4.84,-8.0,14.55
830,-3.78,-8.84,14.72
840,-2.22,-9.78,13.71
850,0.23,-9.82,10.83
860,4.75,-10.78,10.67
870,7.89,-10.07,1.49
880,3.6,-12.44,0.68
890,1.67,-13.1,5.48
900,6.41,-14.66,13.07
910,12.69,-15.88,16.98
920,20.26,-15.6,17.78
930,24.62,-14.64,18.15
940,23.48,-12.39,17.4
950,19.75,-10.91,17.05
960,17.16,-10.39,17.1
970,16.69,-10.31,16.19
980,17.97,-9.8,11.54
990,16.22,-9.72,10.88
1000,18.84,-9.37,13.38
