timestamp,x,y,z
0,-1.02,0.31,11.32
10,-1.2,0.02,11.22
20,-0.93,-0.18,11.39
30,-0.51,-0.23,12.24
40,-0.25,-0.06,13.02
50,-0.43,0.24,13.34
60,-0.77,0.43,13.54
70,-0.92,0.58,13.62
80,-0.8,0.72,13.49
90,-0.6,0.82,13.66
100,-0.53,0.91,13.7
110,-0.06,1.09,13.9
120,0.19,1.24,14.16
130,0.51,1.29,14.18
140,0.85,1.42,14.18
150,0.6,1.46,14.05
160,-0.03,1.39,13.76
170,0.09,1.32,13.3
180,0.0,1.22,12.98
190,0.11,1.24,12.48
200,0.41,1.23,12.02
210,0.23,1.2,11.32
220,0.61,1.15,10.55
230,1.39,1.05,10.09
240,2.19,0.98,9.59
250,3.15,0.83,8.81
260,3.66,0.79,7.78
270,4.81,0.89,6.83
280,6.48,1.02,5.8
290,8.22,1.08,4.58
300,9.67,1.16,3.59
310,11.95,0.72,2.76
320,13.82,0.69,2.3
330,15.5,0.62,1.92
340,17.51,0.82,1.77
350,20.81,1.26,1.39
360,23.94,1.95,0.4
370,26.24,2.34,-1.41
380,28.58,2.12,-3.53
390,30.08,1.55,-4.79
400,30.91,0.79,-4.44
410,30.25,-0.22,-3.25
420,28.63,-1.11,-1.83
430,25.33,-2.05,-0.94
440,22.28,-3.19,0.22
450,18.95,-4.42,1.65
460,14.36,-5.85,2.71
470,8.78,-6.99,3.76
480,1.88,-8.09,4.3
490,-5.66,-9.25,4.64
500,-13.38,-9.94,6.21
510,-19.19,-10.38,10.09
520,-23.06,-10.16,14.54
530,-25.85,-9.39,17.79
540,-28.41,-8.37,20.24
550,-29.73,-7.3,22.32
560,-29.75,-6.32,23.02
570,-29.57,-5.75,21.02
580,-29.69,-5.31,18.21
590,-28.44,-5.08,15.81
600,-25.85,-5.17,13.14
610,-22.56,-5.65,11.23
620,-19.0,-6.58,10.41
630,-16.14,-7.49,9.08
640,-13.82,-8.72,8.24
650,-10.97,-9.44,8.3
660,-5.72,-10.34,8.71
670,0.5,-10.68,8.89
680,5.99,-9.81,10.31
690,17.55,-8.5,10.81
700,21.74,-6.77,11.84
710,23.42,-4.88,11.34
720,26.98,-2.82,10.18
730,29.8,-0.77,9.49
740,30.89,0.88,8.43
750,31.4,2.08,7.28
760,31.9,3.0,6.42
770,31.7,3.72,5.99
780,30.36,4.29,6.28
790,29.56,4.67,5.77
800,28.77,4.85,5.07
810,27.33,4.87,4.32
820,26.08,4.68,3.36
830,24.84,4.32,2.15
840,23.1,3.65,0.92
850,21.72,2.89,-0.35
860,20.44,2.21,-1.44
870,18.86,1.35,-2.99
880,16.87,0.69,-3.76
890,14.47,-0.13,-3.76
900,11.72,-1.04,-3.14
910,7.3,-1.96,-1.21
920,2.93,-3.3,0.94
930,-2.43,-5.89,2.4
940,-8.76,-9.25,2.93
950,-13.58,-12.61,7.1
960,-17.75,-14.57,15.71
970,-19.8,-15.32,24.63
980,-20.59,-14.63,31.02
990,-18.98,-12.18,32.74
1000,-17.11,-9.81,28.18
