timestamp,x,y,z
0,12.08,-0.44,4.73
10,11.4,-0.51,3.78
20,10.76,-0.38,3.19
30,10.11,-0.22,2.82
40,9.49,-0.16,2.85
50,9.06,-0.09,3.03
60,9.06,0.11,3.67
70,9.1,0.1,4.24
80,9.36,0.07,4.37
90,9.82,0.03,4.0
100,10.07,-0.08,3.36
110,10.45,-0.26,2.9
120,11.38,-0.39,2.62
130,12.34,-0.45,2.47
140,13.33,-0.54,2.28
150,14.38,-0.49,2.18
160,15.63,-0.54,1.5
170,16.77,-0.91,0.46
180,17.57,-0.75,-1.04
190,17.45,-0.96,-2.13
200,15.86,-1.11,-2.15
210,14.02,-1.01,-2.26
220,14.2,-0.82,-1.78
230,13.8,-0.7,-2.57
240,13.43,-0.75,-3.22
250,12.41,-0.99,-3.41
260,11.89,-1.24,-4.06
270,11.74,-1.92,-3.97
280,10.95,-2.76,-2.98
290,9.17,-3.9,-1.01
300,7.07,-5.09,1.07
310,4.75,-6.52,3.17
320,1.81,-7.98,4.43
330,-2.65,-9.7,7.24
340,-7.67,-10.77,12.9
350,-11.19,-10.76,21.42
360,-13.17,-9.76,29.48
370,-14.48,-8.28,34.02
380,-15.5,-6.92,34.56
390,-17.08,-5.52,33.29
400,-18.83,-4.09,30.96
410,-20.02,-2.71,27.08
420,-20.55,-1.15,21.66
430,-21.08,-0.61,16.4
440,-20.78,-0.79,12.84
450,-18.51,-1.36,11.49
460,-16.79,-2.49,11.51
470,-15.09,-3.35,11.62
480,-13.14,-4.51,11.85
490,-11.03,-5.72,11.75
500,-8.62,-6.47,11.44
510,-5.77,-6.76,9.83
520,-4.59,-7.42,9.15
530,-4.02,-7.6,8.91
540,-1.24,-7.66,8.22
550,2.22,-7.51,6.98
560,5.71,-7.58,6.39
570,8.83,-7.43,7.53
580,11.03,-6.71,9.86
590,14.01,-5.94,11.67
600,17.59,-5.44,11.53
610,21.98,-4.63,10.43
620,26.45,-3.53,9.96
630,29.45,-2.25,9.65
640,29.96,-1.3,9.98
650,29.5,-0.58,10.57
660,29.38,-0.02,11.08
670,30.43,0.38,10.47
680,30.92,0.44,10.07
690,31.07,0.46,9.88
700,30.38,0.16,9.93
710,28.7,-0.51,9.56
720,27.83,-1.31,8.18
730,25.07,-2.39,6.15
740,21.81,-3.44,5.77
750,18.45,-4.38,5.14
760,14.11,-5.2,3.87
770,9.89,-5.97,2.18
780,6.14,-6.56,0.24
790,3.17,-7.46,-1.23
800,0.11,-8.87,-0.73
810,-3.68,-10.83,2.91
820,-7.67,-11.63,7.06
830,-10.69,-12.01,11.66
840,-13.11,-12.17,15.14
850,-13.47,-11.94,17.37
860,-13.04,-11.58,17.93
870,-12.9,-11.18,17.93
880,-13.13,-10.64,18.67
890,-13.56,-9.79,20.03
900,-13.4,-8.91,21.44
910,-12.85,-7.9,20.92
920,-12.5,-7.07,18.94
930,-12.08,-6.4,16.24
940,-11.6,-5.8,13.56
950,-10.94,-4.9,10.67
960,-10.67,-4.71,10.33
970,-6.72,-4.47,10.14
980,-6.79,-3.82,9.94
990,-5.71,-3.34,10.25
1000,-4.26,-3.09,9.94
