timestamp,x,y,z
0,0.02,1.39,9.91
10,-0.37,1.32,10.06
20,-0.96,1.3,10.32
30,-1.14,1.35,10.43
40,-1.41,1.37,10.3
50,-1.74,1.43,10.37
60,-1.83,1.55,10.54
70,-1.85,1.72,10.58
80,-1.98,1.83,10.51
90,-1.79,1.89,10.67
100,-1.66,1.89,11.4
110,-0.87,2.0,13.01
120,0.97,2.66,16.49
130,3.87,2.64,20.28
140,5.04,3.07,23.08
150,5.63,2.4,26.03
160,5.28,1.62,27.14
170,4.16,0.74,26.03
180,1.84,0.06,23.69
190,-0.74,-0.32,20.65
200,-2.97,-0.52,17.26
210,-4.68,-0.55,14.06
220,-5.71,-0.38,11.26
230,-6.85,-0.01,9.17
240,-7.25,0.43,7.27
250,-6.95,0.72,5.96
260,-7.55,1.16,4.64
270,-9.2,1.44,2.83
280,-9.81,1.85,1.86
290,-11.49,1.89,1.0
300,-13.76,1.6,-0.42
310,-15.21,1.26,-1.73
320,-15.1,0.77,-2.55
330,-13.42,0.38,-2.31
340,-10.98,0.13,-1.4
350,-8.53,-0.13,-0.68
360,-6.08,-0.33,0.9
370,-3.62,-0.45,2.92
380,-0.81,-0.65,5.32
390,2.04,-0.89,7.37
400,5.51,-0.75,8.54
410,8.29,-0.4,8.56
420,10.44,0.0,8.12
430,12.25,0.54,7.97
440,13.46,1.07,7.76
450,14.66,1.57,7.11
460,15.67,1.96,6.39
470,16.03,2.12,5.25
480,17.28,2.16,4.08
490,19.86,2.15,3.26
500,22.02,2.26,2.89
510,23.23,2.34,2.61
520,23.52,2.25,2.33
530,22.99,2.12,2.0
540,22.86,2.1,2.2
550,21.76,1.79,2.25
560,21.76,1.31,1.98
570,24.2,0.96,1.62
580,25.42,0.51,1.42
590,26.6,0.12,1.39
600,25.09,-0.36,1.44
610,22.04,-0.85,1.92
620,19.6,-0.94,2.77
630,17.61,-1.23,4.05
640,15.73,-1.48,5.06
650,16.13,-1.61,6.2
660,15.06,-2.66,7.13
670,9.82,-4.87,6.32
680,4.88,-7.5,4.4
690,-2.27,-9.88,3.35
700,-10.47,-11.19,6.47
710,-17.43,-12.04,12.94
720,-23.29,-11.72,21.66
730,-29.04,-10.69,30.02
740,-33.31,-9.51,33.43
750,-35.93,-8.24,31.58
760,-37.42,-6.46,25.88
770,-36.56,-4.85,17.35
780,-34.54,-3.53,9.84
790,-33.66,-2.72,5.25
800,-31.75,-2.98,2.89
810,-28.48,-3.95,2.37
820,-25.26,-5.26,3.47
830,-21.04,-6.89,5.48
840,-15.93,-8.26,7.46
850,-10.49,-9.33,8.21
860,-5.79,-9.95,8.6
870,-0.77,-10.28,8.46
880,3.09,-10.58,8.42
890,7.91,-10.27,8.8
900,14.04,-9.19,8.82
910,18.63,-8.01,10.63
920,23.42,-6.03,9.95
930,28.7,-4.19,11.68
940,30.55,-1.95,11.23
950,30.92,-0.34,9.75
960,32.05,0.54,8.77
970,36.74,1.56,8.0
980,38.02,2.6,7.85
990,36.26,3.18,8.09
1000,34.71,3.61,7.82
